"Condition","Line","EvoTime","Area","Major","Minor","AR","Volume"
"PM",4,"t600",50.281,9.69,6.607,1.467,221.478214139709
"PM",4,"t600",40.739,8.031,6.459,1.243,175.427961688435
"PM",4,"t600",42.466,9.185,5.887,1.56,166.673231067037
"PM",4,"t600",46.785,9.156,6.506,1.407,202.923584028127
"PM",4,"t600",58.278,10.06,7.376,1.364,286.575077891225
"PM",4,"t600",45.989,8.917,6.567,1.358,201.34990151859
"PM",4,"t600",41.712,8.38,6.338,1.322,176.257299009156
"PM",4,"t600",48.763,9.049,6.862,1.319,223.100548475151
"PM",4,"t600",45.112,9.361,6.136,1.526,184.540447508281
"PM",4,"t600",46.379,8.711,6.779,1.285,209.603197662891
"PM",4,"t600",22.682,6.545,4.412,1.483,66.7082089969175
"PM",4,"t600",38.286,7.543,6.462,1.167,164.921257430531
"PM",4,"t600",41.953,7.863,6.794,1.157,190.03692000654
"PM",4,"t600",31.416,8.824,4.533,1.947,94.9370122250977
"PM",4,"t600",54.061,9.968,6.906,1.443,248.920004207004
"PM",4,"t600",22.083,5.645,4.981,1.133,73.3323583526888
"PM",4,"t600",27.455,7.65,4.57,1.674,83.6551067239708
"PM",4,"t600",19.56,5.607,4.442,1.262,57.9277002014114
"PM",4,"t600",22.97,6.07,4.818,1.26,73.7769852565637
"PM",4,"t600",16.465,4.644,4.514,1.029,49.5466097301602
"PM",4,"t600",28.418,7.087,5.106,1.388,96.7436961861103
"PM",4,"t600",30.385,7.1,5.449,1.303,110.380050096988
"PM",4,"t600",37.708,8.199,5.856,1.4,147.218247933847
"PM",4,"t600",44.417,9.373,6.034,1.553,178.684899003816
"PM",4,"t600",49.33,9.306,6.749,1.379,221.942527132849
"PM",4,"t600",27.177,7.292,4.745,1.537,85.9642177985446
"PM",4,"t600",49.314,10.197,6.158,1.656,202.465211152093
"PM",4,"t600",44.754,8.268,6.892,1.2,205.631492558189
"PM",4,"t600",18.849,5.773,4.157,1.389,52.2348351963105
"PM",4,"t600",56.953,9.763,7.428,1.314,282.049738725871
"PM",4,"t600",29.364,6.854,5.455,1.257,106.79040467724
"PM",4,"t600",18.496,5.568,4.23,1.316,52.1649245616348
"PM",4,"t600",23.361,6.168,4.822,1.279,75.0926445878551
"PM",4,"t600",18.721,5.947,4.008,1.484,50.020955864395
"PM",4,"t600",17.796,5.067,4.472,1.133,53.0582737799365
"PM",4,"t600",49.33,9.85,6.377,1.545,209.733443224316
"PM",4,"t600",43.065,8.912,6.152,1.449,176.606406465411
"PM",4,"t600",45.55,8.238,7.04,1.17,213.779338165794
"PM",4,"t600",27.086,7.351,4.692,1.567,84.7346523457539
"PM",4,"t600",49.298,8.574,7.32,1.171,240.549392034243
"PM",4,"t600",30.294,7.527,5.124,1.469,103.475797082162
"PM",4,"t600",44.433,8.424,6.716,1.254,198.947440128942
"PM",4,"t600",43.177,8.892,6.183,1.438,177.990396017066
"PM",4,"t600",29.187,7.261,5.118,1.419,99.5853885471127
"PM",4,"t600",20.608,5.657,4.638,1.22,63.7156751904641
"PM",4,"t600",37.12,7.875,6.002,1.312,148.539229544067
"PM",4,"t600",29.246,7.651,4.867,1.572,94.8941667671798
"PM",4,"t600",42.568,8.635,6.277,1.376,178.141547845064
"PM",4,"t600",57.279,10.628,6.862,1.549,262.030349120777
"PM",4,"t600",17.646,4.837,4.645,1.041,54.6444609770101
"PM",4,"t600",40.36,8.471,6.067,1.396,163.260564548811
"PM",4,"t600",52.783,9.77,6.879,1.42,242.071580052997
"PM",4,"t600",22.313,6.165,4.608,1.338,68.5419797090519
"PM",4,"t600",11.557,4.552,3.233,1.408,24.9122116492732
"PM",4,"t600",38.259,8.186,5.951,1.376,151.792482299577
"PM",4,"t600",51.147,9.157,7.112,1.288,242.51317217994
"PM",4,"t600",12.199,4.339,3.58,1.212,29.1175161971411
"PM",4,"t600",49.196,10.474,5.98,1.752,196.116240733479
"PM",4,"t600",38.9,8.826,5.612,1.573,145.545194274143
"PM",4,"t600",46.582,9.127,6.498,1.405,201.783702630317
"PM",4,"t600",39.499,8.387,5.996,1.399,157.880507476027
"PM",4,"t600",18.742,5.203,4.586,1.135,57.2955046521436
"PM",4,"t600",48.266,9.728,6.317,1.54,203.256263702651
"PM",4,"t600",41.675,8.87,5.982,1.483,166.193892417954
"PM",4,"t600",30.743,6.993,5.598,1.249,114.743459274498
"PM",4,"t600",30.144,6.483,5.921,1.095,119.004878719438
"PM",4,"t600",54.504,10.571,6.565,1.61,238.552600914159
"PM",4,"t600",18.608,5.175,4.579,1.13,56.8133323765453
"PM",4,"t600",29.69,7.314,5.168,1.415,102.281853216464
"PM",4,"t600",27.883,6.36,5.582,1.139,103.76129951845
"PM",4,"t600",20.175,5.367,4.786,1.121,64.3688286519936
"PM",4,"t600",12.781,4.406,3.693,1.193,31.463115924767
"PM",4,"t600",37.601,8.86,5.404,1.64,135.476205730435
"PM",4,"t600",33.164,7.755,5.445,1.424,120.38605766198
"PM",4,"t600",23.307,5.694,5.211,1.093,80.9577130573969
"PM",4,"t600",16.224,5.132,4.025,1.275,43.5328438882743
"PM",4,"t600",52.548,9.526,7.023,1.356,246.011005651849
"PM",4,"t600",49.602,9.399,6.719,1.399,222.172117411606
"PM",4,"t600",34.715,7.553,5.852,1.291,135.43369953782
"PM",4,"t600",17.929,5.443,4.194,1.298,50.1295503237579
"PM",4,"t600",26.985,6.916,4.968,1.392,89.375149496845
"PM",4,"t600",48.651,8.903,6.958,1.28,225.685597379952
"PM",4,"t600",45.476,8.477,6.83,1.241,207.053326786334
"PM",4,"t600",37.045,8.25,5.717,1.443,141.185129101053
"PM",4,"t600",14.599,5.058,3.675,1.376,35.7677922338429
"PM",4,"t600",48.384,9.631,6.397,1.506,206.358663567364
"PM",4,"t600",38.499,9.091,5.392,1.686,138.39170092641
"PM",4,"t600",47.117,9.359,6.41,1.46,201.34652037269
"PM",4,"t600",33.042,8.118,5.182,1.566,114.141213795106
"PM",4,"t600",17.304,4.769,4.62,1.032,53.2978752353433
"PM",4,"t600",22.184,6.733,4.195,1.605,62.0399111410706
"PM",4,"t600",27.37,6.98,4.992,1.398,91.0758426876541
"PM",4,"t600",33.758,7.39,5.816,1.271,130.885596442365
"PM",4,"t600",11.573,4.137,3.562,1.162,27.4834958564522
"PM",4,"t600",30.47,7.592,5.11,1.486,103.799825162376
"PM",4,"t600",25.253,6.598,4.873,1.354,82.0358639712159
"PM",4,"t600",40.499,7.932,6.501,1.22,175.526082434461
"PM",4,"t600",45.46,8.815,6.566,1.343,198.986079622092
"PM",4,"t600",31.427,7.065,5.664,1.247,118.674463721145
"PM",4,"t600",33.635,8.04,5.326,1.509,119.414480950343
"PM",4,"t600",45.123,10.27,5.594,1.836,168.272826611925
"PM",4,"t600",27.14,7.829,4.414,1.774,79.8674048491678
"PM",4,"t1000",28.508,8.147,4.455,1.829,84.6626299785732
"PM",4,"t1000",25.862,6.51,5.059,1.287,87.2386566999881
"PM",4,"t1000",38.692,9.595,5.134,1.869,132.420532525744
"PM",4,"t1000",29.888,7.835,4.857,1.613,96.7773732126976
"PM",4,"t1000",39.301,8.801,5.686,1.548,148.985620484157
"PM",4,"t1000",40.322,8.866,5.79,1.531,155.626473603768
"PM",4,"t1000",21.735,6.37,4.345,1.466,62.9676689654992
"PM",4,"t1000",46.309,8.647,6.819,1.268,210.525865840709
"PM",4,"t1000",30.069,7.135,5.366,1.33,107.57068555796
"PM",4,"t1000",29.406,7.888,4.747,1.662,93.0687728673356
"PM",4,"t1000",48.603,9.6,6.446,1.489,208.857683928842
"PM",4,"t1000",38.499,9.005,5.443,1.654,139.687970656243
"PM",4,"t1000",46.358,10.146,5.818,1.744,179.821209357445
"PM",4,"t1000",37.724,8.281,5.8,1.428,145.860397938941
"PM",4,"t1000",51.233,10.113,6.451,1.568,220.359974446411
"PM",4,"t1000",35.789,8.292,5.496,1.509,131.144887180465
"PM",4,"t1000",37.136,9.003,5.252,1.714,130.02752835676
"PM",4,"t1000",46.293,9.852,5.983,1.647,184.654982736107
"PM",4,"t1000",54.365,11.376,6.085,1.87,220.55117244918
"PM",4,"t1000",35.404,7.976,5.652,1.411,133.409904709904
"PM",4,"t1000",24.488,6.974,4.471,1.56,72.9944608409606
"PM",4,"t1000",23.141,6.863,4.293,1.599,66.2268956432227
"PM",4,"t1000",61.363,11.198,6.977,1.605,285.41482760569
"PM",4,"t1000",48.325,9.313,6.607,1.41,212.861363083912
"PM",4,"t1000",30.417,7.092,5.461,1.299,110.74183163022
"PM",4,"t1000",60.844,11.082,6.991,1.585,283.59291220656
"PM",4,"t1000",29.219,7.097,5.242,1.354,102.10980827836
"PM",4,"t1000",38.398,8.184,5.974,1.37,152.930701108959
"PM",4,"t1000",31.042,8.173,4.836,1.69,100.0812464543
"PM",4,"t1000",29.631,7.863,4.798,1.639,94.7779662255941
"PM",4,"t1000",59.209,10.137,7.437,1.363,293.564564537419
"PM",4,"t1000",48.223,8.714,7.046,1.237,226.517341329768
"PM",4,"t1000",43.514,10.064,5.505,1.828,159.692270979765
"PM",4,"t1000",45.668,8.992,6.466,1.391,196.845876230461
"PM",4,"t1000",43.861,9.587,5.825,1.646,170.322965132568
"PM",4,"t1000",29.754,6.911,5.481,1.261,108.707402692861
"PM",4,"t1000",57.808,10.642,6.916,1.539,266.521252845042
"PM",4,"t1000",37.195,8.657,5.471,1.582,135.674887263469
"PM",4,"t1000",39.087,8.004,6.218,1.287,162.03436730903
"PM",4,"t1000",65.484,10.844,7.689,1.41,335.681844616993
"PM",4,"t1000",27.653,7.567,4.653,1.626,85.7804778791393
"PM",4,"t1000",22.607,6.041,4.765,1.268,71.8179936065004
"PM",4,"t1000",45.139,9.52,6.037,1.577,181.66778556566
"PM",4,"t1000",47.662,8.641,7.023,1.23,223.155689674326
"PM",4,"t1000",59.674,10.365,7.331,1.414,291.671750257526
"PM",4,"t1000",45.604,9.185,6.322,1.453,192.214774278189
"PM",4,"t1000",44.626,9.147,6.212,1.472,184.816267673296
"PM",4,"t1000",41.167,8.108,6.465,1.254,177.439138718388
"PM",4,"t1000",43.476,8.536,6.485,1.316,187.963269014274
"PM",4,"t1000",18.304,6.022,3.87,1.556,47.2238405165986
"PM",4,"t1000",28.979,7.009,5.264,1.331,101.691919150688
"PM",4,"t1000",23.943,6.231,4.892,1.274,78.0781060932866
"PM",4,"t1000",48.897,9.362,6.65,1.408,216.775676246172
"PM",4,"t1000",44.401,8.97,6.302,1.423,186.529644717719
"PM",4,"t1000",32.405,8.038,5.133,1.566,110.889175074567
"PM",4,"t1000",50.805,9.104,7.105,1.281,240.635133428143
"PM",4,"t1000",38.045,8.603,5.631,1.528,142.830053837062
"PM",4,"t1000",45.513,9.192,6.304,1.458,191.267440800902
"PM",4,"t1000",33.736,7.508,5.721,1.312,128.666883485838
"PM",4,"t1000",29.134,8.02,4.625,1.734,89.8248425754445
"PM",4,"t1000",72.498,11.757,7.851,1.498,379.441733046777
"PM",4,"t1000",45.577,9.354,6.204,1.508,188.512245294679
"PM",4,"t1000",48.464,8.51,7.251,1.174,234.273945993442
"PM",4,"t1000",50.046,10.269,6.205,1.655,207.019067417378
"PM",4,"t1000",36.997,7.959,5.919,1.345,146.000319762819
"PM",4,"t1000",41.263,9.097,5.775,1.575,158.85496534124
"PM",4,"t1000",46.117,9.108,6.447,1.413,198.215213540587
"PM",4,"t1000",56.113,9.773,7.31,1.337,273.439514954549
"PM",4,"t1000",37.714,8.34,5.757,1.449,144.729523365793
"PM",4,"t1000",33.138,8.362,5.046,1.657,111.481621753685
"PM",4,"t1000",33.271,7.6,5.574,1.363,123.636340899814
"PM",4,"t1000",50.009,9.068,7.022,1.291,234.116371246807
"PM",4,"t1000",32.427,7.746,5.33,1.453,115.220706273708
"PM",4,"t1000",22.457,6.041,4.733,1.276,70.856625740523
"PM",4,"t1000",37.682,8.018,5.984,1.34,150.330756845246
"PM",4,"t1000",27.83,7.237,4.896,1.478,90.8322376619678
"PM",4,"t1000",32.165,7.97,5.138,1.551,110.165381709464
"PM",4,"t1000",43.139,9.843,5.58,1.764,160.470241161492
"PM",4,"t1000",41.317,8.321,6.322,1.316,174.133820007492
"PM",4,"t1000",32.726,7.798,5.343,1.459,116.560714660233
"PM",4,"t1000",40.697,7.909,6.552,1.207,177.773889885804
"PM",4,"t1000",30.465,7.923,4.896,1.618,99.4422853386446
"PM",4,"t1000",34.832,7.547,5.876,1.284,136.438377601182
"PM",4,"t1000",35.346,8.867,5.076,1.747,119.62406536759
"PM",4,"t1000",30.043,7.815,4.895,1.597,98.046703596507
"PM",4,"t1000",41.242,8.91,5.893,1.512,162.012755504627
"PM",4,"t1000",46.721,9.276,6.413,1.447,199.747725200367
"PM",4,"t1000",43.209,9.028,6.094,1.481,175.547671184811
"PM",4,"t1000",30.722,7.937,4.928,1.611,100.924452226358
"PM",4,"t1000",43.289,8.328,6.619,1.258,191.039908301461
"PM",4,"t1000",42.92,8.186,6.676,1.226,191.030634701128
"PM",4,"t1000",59.497,9.493,7.98,1.19,316.524904105007
"PM",4,"t1000",48.79,8.679,7.158,1.212,232.836841213304
"PM",4,"t1000",54.75,9.851,7.077,1.392,258.33148031419
"PM",4,"t1000",37.206,8.803,5.381,1.636,133.461286912835
"PM",4,"t1000",50.164,10.016,6.377,1.571,213.268037292868
"PM",4,"t1000",42.092,8.588,6.241,1.376,175.145516024417
"PM",4,"t1000",26.915,7.396,4.634,1.596,83.1586793612275
"PM",4,"t1000",30.508,7.434,5.225,1.423,106.26586180069
"PM",4,"t1000",35.249,7.992,5.616,1.423,131.980052192734
"PM",4,"t1000",43.631,8.502,6.534,1.301,190.054423936647
"PM",4,"t1000",42.065,9.467,5.658,1.673,158.685368851017
"PM",4,"t1000",37.543,8.09,5.908,1.369,147.852311021718
"PM",4,"t1000",28.669,6.909,5.284,1.308,101.004199930618
"PM",4,"t1000",58.38,10.385,7.158,1.451,278.604746629814
"PM",4,"t1000",14.134,4.659,3.863,1.206,36.403299524946
"PM",4,"t1000",41.493,8.651,6.107,1.416,168.935442736405
"PM",4,"t1000",31.63,7.293,5.522,1.321,116.438778406649
"PM",4,"t1000",21.404,5.589,4.876,1.146,69.5761071373465
"PM",4,"t1000",25.194,6.463,4.963,1.302,83.353017901075
"PM",4,"t1000",38.671,8.493,5.797,1.465,149.439823908059
"PM",4,"t1000",26.183,6.762,4.93,1.371,86.0533193875863
"PM",4,"t1000",40.766,8.565,6.06,1.413,164.691520041986
"PM",4,"t1000",30.615,7.124,5.471,1.302,111.649289230097
"PM",4,"t1000",47.63,9.488,6.391,1.485,202.91349601388
"PM",4,"t1000",50.661,9.837,6.557,1.5,221.447948351814
"PM",4,"t1000",47.999,9.058,6.747,1.343,215.899859130733
"PM",4,"t1000",26.194,7.316,4.559,1.605,79.6180439230853
"PM",4,"t1000",24.2,5.714,5.392,1.06,86.9838498617869
"PM",4,"t1000",39.595,8.402,6,1.4,158.373968852769
"PM",4,"t1000",48.485,9.858,6.262,1.574,202.401423544855
"PM",4,"t1000",42.161,9.855,5.447,1.809,153.098170674982
"PM",4,"t1000",45.46,8.797,6.58,1.337,199.427480018681
"PM",4,"t1000",36.404,7.946,5.833,1.362,141.556930174379
"PM",4,"t1000",28.241,7.11,5.058,1.406,95.2414224498686
"PM",4,"t1000",55.162,10.036,6.998,1.434,257.339913857938
"PM",4,"t1000",25.119,5.994,5.336,1.123,89.3607906591262
"PM",4,"t1000",52.521,10.082,6.633,1.52,232.255127132035
"PM",4,"t1000",33.635,8.548,5.01,1.706,112.341078150971
"PM",4,"t1000",22.217,5.95,4.754,1.252,70.4099349076641
"PM",4,"t1000",41.557,8.467,6.25,1.355,173.176204413703
"PM",4,"t1000",42.878,8.737,6.249,1.398,178.641356293494
"PM",4,"t1000",26.771,6.925,4.922,1.407,87.8418793455951
"PM",4,"t1000",49.902,10.303,6.167,1.671,205.168280646674
"PM",4,"t1000",26.782,7.351,4.639,1.585,82.8311689004314
"PM",4,"t1000",31.342,7.592,5.256,1.444,109.815978294236
"PM",4,"t1000",39.601,8.48,5.946,1.426,156.979985381756
"PM",4,"t1000",28.952,7.51,4.908,1.53,94.7213038258922
"PM",4,"t1000",55.055,10.343,6.777,1.526,248.725388720056
"PM",4,"t1000",19.704,5.974,4.2,1.423,55.1775510668835
"PM",4,"t1000",23.414,6.216,4.796,1.296,74.86312932876
"PM",4,"t1000",43.621,8.562,6.487,1.32,188.65209900621
"PM",4,"t1000",44.722,9.453,6.024,1.569,179.61318190095
"PM",4,"t1000",58.214,10.72,6.914,1.55,268.319451873235
"PM",4,"t1000",39.339,8.948,5.598,1.598,146.821746544861
"PM",4,"t1000",36.115,8.114,5.667,1.432,136.439478558714
"PM",4,"t1000",37.468,8.551,5.579,1.533,139.356827703285
"PM",4,"t1000",25.868,7.569,4.351,1.739,75.0266048843698
"PM",4,"t1000",50.688,9.708,6.648,1.46,224.652063212108
"PM",4,"t1000",43.284,8.27,6.664,1.241,192.297708334421
"PM",4,"t1000",34.415,8.285,5.289,1.567,121.349577641447
"PM",4,"t1000",47.202,9.457,6.355,1.488,199.978414642807
"PM",4,"t1000",37.751,7.365,6.527,1.128,164.285259796505
"PM",4,"t1000",22.783,5.955,4.872,1.222,74.0107742252074
"PM",4,"t1000",15.267,5.203,3.736,1.393,38.0247338836283
"PM",4,"t1000",46.726,8.334,7.138,1.168,222.333654051628
"PM",4,"t1000",48.859,9.764,6.371,1.533,207.511229321966
"PM",4,"t1000",30.834,7.04,5.576,1.263,114.608495547227
"PM",4,"t1000",45.673,9.797,5.936,1.651,180.750503149981
"PM",4,"t1000",42.653,9.618,5.646,1.703,160.533303444102
"PM",4,"t1000",52.355,9.819,6.789,1.446,236.961341417303
"PM",4,"t1000",36.73,9.629,4.857,1.982,118.93673601341
"PM",4,"t1000",40.06,8.755,5.826,1.503,155.595034523694
"PM",4,"t1000",30.882,7.268,5.41,1.343,111.380219943476
"PM",4,"t1000",33.753,8.581,5.008,1.713,112.684754974768
"PM",4,"t1000",39.606,8.223,6.132,1.341,161.894913820695
"PM",4,"t1000",46.138,8.779,6.692,1.312,205.852210964107
"PM",4,"t1000",46.753,9.683,6.147,1.575,191.57330001774
"PM",4,"t1000",41.001,8.889,5.873,1.513,160.535664556755
"PM",4,"t1000",17.758,5.509,4.104,1.342,48.583197994268
"PM",4,"t1000",28.856,7.288,5.041,1.446,96.9706666190203
"PM",4,"t1000",48.009,10.454,5.847,1.788,187.131675346731
"PM",4,"t1000",52.093,10.385,6.387,1.626,221.819108492068
"PM",4,"t1000",45.315,8.909,6.476,1.376,195.632615574428
"PM",4,"t1000",52.243,9.868,6.741,1.464,234.788281677334
"PM",4,"t1000",25.959,7.252,4.557,1.591,78.8523198538285
"PM",4,"t1000",58.931,10.045,7.47,1.345,293.487606904109
"PM",4,"t1000",37.468,8.98,5.313,1.69,132.72556745412
"PM",4,"t1000",45.043,8.746,6.557,1.334,196.887644229437
"PM",4,"t1000",35.789,7.862,5.796,1.356,138.289248127794
"PM",4,"t1000",30.791,7.601,5.158,1.474,105.884412298375
"PM",4,"t1000",55.301,10.97,6.419,1.709,236.668250966091
"PM",4,"t1000",21.137,5.683,4.735,1.2,66.7138870041419
"PM",4,"t1000",25.237,6.236,5.153,1.21,86.7011810980902
"PM",4,"t1000",45.609,9.234,6.289,1.468,191.228087662518
"PM",4,"t1000",49.084,10.052,6.218,1.617,203.494435306144
"PM",4,"t1000",53.89,9.875,6.948,1.421,249.606187079357
"PM",4,"t1000",42.621,9.334,5.814,1.606,165.202446189929
"PM",4,"t1000",51.292,9.353,6.983,1.339,238.7996251519
"PM",4,"t1000",45.347,9.868,5.851,1.686,176.883759155872
"PM",4,"t1000",46.988,9.681,6.18,1.566,193.59573822479
"PM",4,"t1000",53.954,9.262,7.417,1.249,266.784108837368
"PM",4,"t1000",44.257,8.259,6.823,1.211,201.315322426084
"PM",4,"t1000",19.811,5.62,4.488,1.252,59.2707788821444
"PM",4,"t1000",53.253,9.833,6.895,1.426,244.767190252606
"PM",4,"t1000",48.191,8.974,6.838,1.312,219.706487225743
"PM",4,"t1000",42.835,8.189,6.66,1.23,190.185740461249
"PM",4,"t1000",40.403,8.834,5.823,1.517,156.837386766476
"PM",4,"t1000",41.162,8.358,6.27,1.333,172.042629139015
"PM",4,"t1000",37.27,8.05,5.895,1.365,146.474532833326
"PM",4,"t1000",42.252,8.417,6.391,1.317,180.008736925467
"PM",4,"t1000",45.994,8.992,6.513,1.381,199.717939553073
"PM",4,"t1000",42.813,8.915,6.115,1.458,174.547202450863
"PM",4,"t1000",44.048,8.521,6.582,1.295,193.288022786937
"PM",4,"t1000",29.187,7.524,4.939,1.523,96.1004588978981
"PM",4,"t1000",26.996,6.534,5.261,1.242,94.6922325610598
"PM",4,"t1000",31.898,8.353,4.862,1.718,103.388209154349
"PM",4,"t1000",26.301,7.457,4.49,1.661,78.7146280114791
"PM",4,"t1000",51.88,9.594,6.885,1.394,238.125675842926
"PM",4,"t1000",29.652,7.113,5.308,1.34,104.933282696455
"PM",4,"t1000",43.364,8.595,6.424,1.338,185.718671288352
"PM",4,"t1000",46.817,9.53,6.255,1.524,195.22981871546
"PM",4,"t1000",57.61,10.962,6.692,1.638,257.039746735225
"PM",4,"t1000",49.966,9.739,6.532,1.491,217.573170450253
"PM",4,"t1000",29.594,7.166,5.258,1.363,103.732916791243
"PM",4,"t1000",43.134,8.825,6.223,1.418,178.942268346467
"PM",4,"t1000",34.741,7.827,5.651,1.385,130.87134648544
"PM",4,"t1000",47.304,9.485,6.35,1.494,200.255018301657
"PM",4,"t1000",47.673,9.818,6.182,1.588,196.462493374225
"PM",4,"t1000",14.428,4.369,4.205,1.039,40.4494543305904
"PM",4,"t1000",49.987,10.368,6.139,1.689,204.592108240075
"PM",4,"t1000",44.476,9.839,5.755,1.71,170.624047047267
"PM",4,"t1000",56.445,11.232,6.398,1.756,240.737745241612
"PM",4,"t1000",52.772,9.928,6.768,1.467,238.111894734671
"PM",4,"t1000",37.543,8.941,5.346,1.672,133.795844786956
"PM",4,"t1000",36.04,7.739,5.93,1.305,142.492778741859
"PM",4,"t1000",35.618,8.786,5.162,1.702,122.581751277445
"PM",4,"t1000",45.149,9.991,5.754,1.737,173.199764188812
"PM",4,"t1000",47.202,9.24,6.504,1.421,204.659382154362
"PM",4,"t1000",51.714,9.704,6.785,1.43,233.9101751629
"PM",4,"t1000",20.891,5.38,4.944,1.088,68.8553709178389
"PM",4,"t1000",33.063,7.26,5.798,1.252,127.788468425117
"PM",4,"t1000",45.101,9.715,5.911,1.644,177.731066092309
"PM",4,"t1000",34.207,7.822,5.568,1.405,126.974025131797
"PM",4,"t1000",38.409,8.588,5.695,1.508,145.840490032814
"PM",4,"t1000",35.768,8.734,5.214,1.675,124.323681926582
"PM",4,"t1000",43.701,8.934,6.228,1.435,181.443651871536
"PM",4,"t1000",34.651,8.669,5.089,1.703,117.55267790592
"PM",4,"t1000",37.372,7.601,6.26,1.214,155.961721857011
"PM",4,"t1000",51.906,10.135,6.521,1.554,225.658021339912
"PM",4,"t1000",45.652,9.476,6.134,1.545,186.685770969181
"PM",4,"t1000",31.299,8.066,4.941,1.633,103.106619415678
"PM",4,"t1000",24.269,7.002,4.413,1.586,71.3984171068995
"PM",4,"t1000",55.087,10.738,6.532,1.644,239.891231573552
"PM",4,"t1000",15.668,4.886,4.083,1.196,42.6491956368627
"PM",4,"t1000",22.243,6.588,4.299,1.533,63.7510149033925
"PM",4,"t1000",29.332,6.833,5.466,1.25,106.893007835622
"PM",4,"t1000",27.84,7.979,4.443,1.796,82.4707062769098
"PM",4,"t1000",48.041,10.252,5.967,1.718,191.125790868063
"PM",4,"t1000",24.895,6.86,4.62,1.485,76.6666857023391
"PM",4,"t1000",45.588,9.879,5.875,1.681,178.53663687243
"PM",4,"t1000",32.924,8.163,5.135,1.59,112.70140096053
"PM",4,"t1000",24.847,6.191,5.11,1.212,84.6449838751674
"PM",4,"t1000",62.817,11.42,7.004,1.631,293.330350410235
"PM",4,"t1000",30.091,6.936,5.524,1.256,110.819209164093
"PM",4,"t1000",51.404,10.974,5.964,1.84,204.380213143731
"PM",4,"t1000",47.405,10.03,6.017,1.667,190.133909559824
"PM",4,"t1000",16.732,5.393,3.95,1.365,44.0578432905974
"PM",4,"t1000",54.991,10.225,6.848,1.493,251.066889642639
"PM",4,"t1000",46.582,8.987,6.599,1.362,204.913051491502
"PM",4,"t1000",42.781,9.558,5.699,1.677,162.541013140655
"PM",4,"t1000",4.71,2.72,2.205,1.234,6.92444091644503
"PM",4,"t1000",48.464,9.03,6.834,1.321,220.81894038131
"PM",4,"t1000",35.773,8.321,5.474,1.52,130.552060438799
"PM",4,"t1000",16.294,5.018,4.134,1.214,44.9024692238033
"PM",4,"t1000",42.712,8.328,6.53,1.275,185.93694939725
"PM",4,"t1000",32.913,7.405,5.659,1.309,124.166109347122
"PM",4,"t1000",39.777,8.849,5.723,1.546,151.754056608039
"PM",4,"t1000",53.36,10.153,6.692,1.517,238.070110253854
"PM",4,"t1000",56.835,9.874,7.329,1.347,277.703394634626
"PM",4,"t1000",16.112,4.87,4.213,1.156,45.2595781563265
"PM",4,"t1000",58.3,10.516,7.059,1.49,274.369330506981
"PM",4,"t1000",35.939,8.655,5.287,1.637,126.673075617949
"PM",4,"t1000",22.468,6.348,4.507,1.409,67.5166143900132
"PM",4,"t1000",55.515,9.246,7.645,1.209,282.948561870921
"PM",4,"t1000",24.173,6.648,4.63,1.436,74.6193763717588
"PM",4,"t1000",42.808,8.611,6.329,1.361,180.601936573135
"PM",4,"t1000",47.293,9.192,6.551,1.403,206.549352017418
"PM",4,"t1000",19.747,6.488,3.875,1.674,51.0097126671027
"PM",4,"t1000",28.562,7.789,4.669,1.668,88.9053864378773
"PM",4,"t1000",32.512,8.057,5.138,1.568,111.367939828501
"PM",4,"t1000",50.527,9.467,6.796,1.393,228.937923729006
"PM",4,"t1000",39.681,8.831,5.721,1.544,151.339537568385
"PM",4,"t1000",17.106,4.887,4.456,1.097,50.8079094428816
"PM",4,"t1000",25.044,7.26,4.392,1.653,73.3263227222648
