"Condition","Line","EvoTime","Replicate","Area","Radius","Volume"
"PM",1,"t1000","D",2899.271,30.3787198878749,117434.855450719
"PM",1,"t1000","D",1954.8,24.9445818868963,65015.5582300065
"PM",1,"t1000","D",1450.42,21.48681049199,41553.1995650563
"PM",1,"t1000","D",2138.781,26.0920512164539,74406.9111903713
"PM",1,"t1000","D",2161.779,26.231958132105,75610.2616251517
"PM",1,"t1000","D",1254.417,19.982325502729,33421.5584135423
"PM",1,"t1000","D",2100.103,25.8550487700998,72397.6873163104
"PM",1,"t1000","D",2729.402,29.4753395225536,107266.734191382
"PM",1,"t1000","D",2288.788,26.9915514148192,82370.5853061615
"PM",1,"t1000","D",1033.849,18.1406823885218,25006.3017955879
"PM",1,"t1000","D",1850.265,24.2684495087727,59870.7503071325
"PM",1,"t1000","D",1553.386,22.2364142986115,46055.6462155506
"PM",1,"t1000","D",2404.822,27.6672842381083,88713.1917547414
"PM",1,"t1000","D",1672.033,23.0699942333227,51431.7222239003
"PM",1,"t1000","D",1232.987,19.8109048666661,32568.7842117813
"PM",1,"t1000","D",2151.325,26.168454595072,75062.4674423243
"PM",1,"t1000","D",2591.416,28.7206081414523,99236.0579566529
"PM",1,"t1000","D",1357.906,20.7902598422503,37641.6247751343
"PM",1,"t1000","D",2579.918,28.6568212637674,98576.3320015684
"PM",1,"t1000","D",1994,25.1934498044726,66980.985213491
"PM",1,"t1000","D",1165.562,19.2616174699881,29934.1458420724
"PM",1,"t1000","D",2285.13,26.9699734930379,82173.1940375275
"PM",1,"t1000","D",2652.046,29.0546461071922,102739.010653326
"PM",1,"t1000","D",1845.561,24.2375805693399,59642.577910842
"PM",1,"t1000","D",2520.855,28.3268965496724,95210.6650689658
"PM",1,"t1000","D",1611.403,22.6478587404244,48659.7700238615
"PM",1,"t1000","D",2178.504,26.333236798596,76489.4155982515
"PM",1,"t1000","D",1362.61,20.8262390750921,37837.3888348151
"PM",1,"t1000","D",1681.964,23.1384046426117,51890.6181684076
"PM",1,"t1000","D",2489.495,28.1501486693253,93439.5391487226
"PM",1,"t1000","D",1908.282,24.6459941212883,62708.675938347
"PM",1,"t1000","D",2379.211,27.519563634208,87299.7980182768
"PM",1,"t1000","D",1976.229,25.0809335564509,66087.5576551086
"PM",1,"t1000","D",1905.668,24.629108067165,62579.8708161843
"PM",1,"t1000","D",1362.088,20.8222495483151,37815.6483236872
"PM",1,"t1000","D",1727.437,23.4490996598946,54009.1231589191
"PM",1,"t1000","D",2242.27,26.7158512590059,79872.202403375
"PM",1,"t1000","D",2459.18,27.9782291416997,91738.0020542467
"PM",1,"t1000","D",1626.038,22.7504718788538,49324.1757239303
"PM",1,"t1000","D",3678.055,34.2163888864346,167799.680300927
"PM",1,"t1000","D",1886.852,24.5072161896381,61655.3198424679
"PM",1,"t1000","D",1413.31,21.2101519382208,39968.6931144092
"PM",1,"t1000","D",2579.395,28.6539164665677,98546.3584857098
"PM",1,"t1000","D",1722.21,23.4135958170586,53764.1718027954
"PM",1,"t1000","D",1150.928,19.1403176746296,29372.1700541681
"PM",1,"t1000","D",2440.886,27.8739689468078,90716.2407555973
"PM",1,"t1000","D",3344.589,32.6284499160098,145505.00623485
"PM",1,"t1000","D",3269.324,32.259233567119,140621.182030117
"PM",1,"t1000","D",3247.895,32.1533371174269,139240.88380934
"PM",1,"t1000","D",1022.35,18.0395152967035,24590.264618113
"PM",1,"t1000","D",2373.461,27.4862893234366,86983.5143251909
"PM",1,"t1000","D",1692.94,23.2137790701124,52399.3801852747
"PM",1,"t1000","D",1478.644,21.6948612197991,42771.9684979849
"PM",1,"t1000","D",2871.569,30.2332400109367,115755.779713287
"PM",1,"t1000","D",3056.596,31.1920618887215,127122.042134425
"PM",1,"t1000","D",1930.757,24.7907047281548,63819.768918424
"PM",1,"t1000","D",3092.66,31.3755358935136,129378.486448578
"PM",1,"t1000","D",614.664,13.9876240970822,11463.5853040119
"PM",1,"t1000","D",2336.352,27.2705691030692,84951.5315534585
"PM",1,"t1000","D",2754.491,29.6105001089863,108749.141407602
"PM",1,"t1000","D",3625.788,33.9724030001788,164235.641505616
"PM",1,"t1000","D",3150.677,31.6684643971236,133036.136535115
"PM",1,"t1000","D",1738.413,23.5234785729157,54524.694608504
"PM",1,"t1000","D",1568.021,22.3409173053345,46708.0366587038
"PM",1,"t1000","D",2811.462,29.9151491594151,112140.40678137
"PM",1,"t1000","D",1095.524,18.6739422659387,27277.0025692669
"PM",1,"t1000","D",4204.387,36.5827547820364,205077.411506376
"PM",1,"t1000","D",101.921,5.69582846561746,774.032710725596
"PM",1,"t1000","D",3315.842,32.4879252896123,143633.102890878
"PM",1,"t1000","D",1270.62,20.1109648595697,34071.1922264886
"PM",1,"t1000","D",1984.069,25.1306342452949,66481.2164752373
"PM",1,"t1000","D",2230.771,26.6472599550517,79258.5796495875
"PM",1,"t1000","D",2019.611,25.3547263354494,68275.5789454177
"PM",1,"t1000","D",2951.016,30.6486144399147,120592.735453359
"PM",1,"t1000","D",2361.963,27.4196311736742,86352.2057411533
"PM",1,"t1000","D",2270.495,26.8834708516379,81385.0482017195
"PM",1,"t1000","D",1925.007,24.753762523564,63534.8881789311
"PM",1,"t1000","D",2051.494,25.5540764193647,69898.7125998241
"PM",1,"t1000","D",1846.606,24.2444415420588,59693.2416242866
"PM",1,"t1000","D",665.886,14.5587807481045,12925.9843696431
"PM",1,"t1000","D",1556.522,22.2588485924714,46195.183371801
"PM",1,"t1000","D",2739.333,29.528914227406,107852.705596404
"PM",1,"t1000","D",1113.818,18.8292134941813,27963.0892208826
"PM",1,"t1000","D",2436.182,27.8470970685097,90454.1288407414
"PM",1,"t1000","D",2531.832,28.388503936567,95833.2302649683
"PM",1,"t1000","D",2998.056,30.8919223120322,123487.617385496
"PM",1,"t1000","D",1985.637,25.1405625925977,66560.0417129039
"PM",1,"t1000","D",2511.97,28.2769320258952,94707.7399214505
"PM",1,"t1000","D",1301.98,20.3576301571075,35340.303082601
"PM",1,"t1000","D",1535.093,22.1050962022682,45244.5045925714
"PM",1,"t1000","D",1734.231,23.4951669972018,54328.0626089658
"PM",1,"t1000","D",2065.084,25.638577437135,70594.4213975846
"PM",1,"t1000","D",2998.579,30.894616686457,123519.931745413
"PM",1,"t1000","D",2365.099,27.437827783981,86524.2387387541
"PM",1,"t1000","D",1188.037,19.4464372637286,30804.1159833178
"PM",1,"t1000","D",2558.488,28.5375546268876,97350.6547496485
"PM",1,"t1000","D",1905.668,24.629108067165,62579.8708161843
"PM",1,"t1000","D",2141.394,26.1079849933819,74543.3098892239
"PM",1,"t1000","D",1852.356,24.282158625869,59972.2696314401
"PM",1,"t1000","D",2228.158,26.6316488295318,79119.3618569492
"PM",1,"t1000","D",1366.792,20.8581736006995,38011.7130827296
"PM",1,"t1000","D",3036.212,31.0878802131934,125852.52661048
"PM",1,"t1000","D",1717.506,23.3815983067877,53544.0471753303
"PM",1,"t1000","D",2391.755,27.59201445762,87991.1180521133
"PM",1,"t1000","D",1326.023,20.5447372873709,36323.7255626819
"PM",1,"t1000","D",2205.16,26.4938526571174,77897.5788338254
"PM",1,"t1000","D",2031.11,25.4268046149484,68859.516161957
"PM",1,"t1000","D",900.567,16.931018258536,20330.0217600466
"PM",1,"t1000","D",2471.201,28.0465275755711,92411.4759883718
"PM",1,"t1000","D",1921.349,24.7302321361798,63353.8757128225
"PM",1,"t1000","D",1942.256,24.8644180768379,64390.7535949959
"PM",1,"t1000","D",2337.397,27.2766671907756,85008.5334156231
"PM",1,"t1000","D",1979.888,25.1041415694035,66271.1848580842
"PM",1,"t1000","D",1875.876,24.4358318060774,61118.120566743
"PM",1,"t1000","D",1816.291,24.0446123172457,58229.3506004033
"PM",1,"t1000","D",1823.086,24.0895474669671,58556.422311151
"PM",1,"t1000","D",1714.892,23.3637984355604,53421.85470234
"PM",1,"t1000","D",1647.468,22.8998985057017,50302.4666551884
"PM",1,"t1000","D",2218.75,26.5753656601426,78618.7900779218
"PM",1,"t1000","D",2086.514,25.7712637226211,71696.1367399213
"PM",1,"t1000","D",1601.472,22.5779620436949,48210.6320400535
"PM",1,"t1000","D",1259.644,20.0239141596266,33630.6711035849
"PM",1,"t1000","D",2004.976,25.2626934898326,67534.7921899609
"PM",1,"t1000","D",2352.032,27.3619268002207,85808.1698877022
"PM",1,"t1000","D",1980.411,25.1074570597487,66297.4455242054
"PM",1,"t1000","D",2298.196,27.0469685397096,82878.9798801154
"PM",1,"t1000","D",2338.442,27.2827639154723,85065.5480213664
"PM",1,"t1000","D",2984.467,30.8218323772173,122648.988812449
"PM",1,"t1000","D",2732.538,29.4922677963714,107451.656613015
"PM",1,"t1000","D",2934.813,30.5643581971012,119600.901031346
"PM",1,"t1000","D",1704.439,23.2924834248565,52934.1562082386
"PM",1,"t1000","D",1860.718,24.3369047908753,60378.8224115573
"PM",1,"t1000","D",2327.989,27.2217176832601,84495.8124369801
"PM",1,"t1000","D",2598.734,28.7611321710733,99656.7094019493
"PM",1,"t1000","D",1260.166,20.0280627129207,33651.5782355872
"PM",1,"t1000","D",2116.829,25.957804184109,73264.3102309911
"PM",1,"t1000","D",2619.118,28.8737104037898,100831.539527137
"PM",1,"t1000","D",2587.758,28.7003302150201,99026.0121554132
"PM",1,"t1000","D",3261.484,32.2205307347699,140115.660617281
"PM",1,"t1000","D",1953.232,24.9345755049196,64937.3477101669
"PM",1,"t1000","D",3234.305,32.0859978251209,138367.870927704
"PM",1,"t1000","D",1452.51,21.5022857571194,41643.0467800979
"PM",1,"t1000","D",1726.914,23.4455496585001,53984.5972572788
"PM",1,"t1000","D",2183.208,26.3616518829064,76737.292378635
"PM",1,"t1000","D",551.943,13.2547694627232,9754.50296208512
"PM",1,"t1000","D",1968.389,25.0311341843598,65694.6789146904
"PM",1,"t1000","D",1755.661,23.6398869093598,55338.1699882313
"PM",1,"t1000","D",432.774,11.7369605385425,6772.60181347626
"PM",1,"t1000","D",1675.692,23.0952230948109,51600.6407709199
"PM",1,"t1000","D",1840.857,24.2066722651139,59414.6961145877
"PM",1,"t1000","D",2193.139,26.4215409368044,77261.4824914698
"PM",1,"t1000","D",2148.712,26.1525576600405,74925.7526330947
"PM",1,"t1000","D",2468.588,28.0316957267068,92264.9435874662
"PM",1,"t1000","D",978.445,17.647909694553,23023.3453347826
"PM",1,"t1000","D",1741.549,23.5446865337701,54672.3003842677
"PM",1,"t1000","D",1366.792,20.8581736006995,38011.7130827296
"PM",1,"t1000","D",1308.252,20.4066054310784,35595.9764912255
"PM",1,"t1000","D",3919.53,35.3217376157226,184592.813649271
"PM",1,"t1000","D",2845.436,30.0953552779039,114179.209787384
"PM",1,"t1000","D",3358.701,32.697212924581,146426.882329337
"PM",1,"t1000","D",964.333,17.5201805776446,22527.0510626423
"PM",1,"t1000","D",2072.924,25.6871991954679,70996.8156067549
"PM",1,"t1000","D",1638.582,22.8380570522715,49896.0389344335
"PM",1,"t1000","D",1632.31,22.7943065329188,49609.8326623315
"PM",1,"t1000","D",1887.897,24.5140016969225,61706.5470154866
"PM",1,"t1000","D",1360.52,20.8102610831957,37750.3685452126
"PM",1,"t1000","D",1305.639,20.3862159678327,35489.3848400335
"PM",1,"t1000","D",2480.087,28.0969074934573,92910.3666863015
"PM",1,"t1000","D",2229.726,26.6410177973935,79202.8933990814
"PM",1,"t1000","D",3751.752,34.5574847480225,172868.150024484
"PM",1,"t1000","D",2773.307,29.7114630323502,109865.344543811
"PM",1,"t1000","D",733.311,15.2780934984481,14938.1253619206
"PM",1,"t1000","D",2037.905,25.4693012979033,69205.3552820048
"PM",1,"t1000","D",2266.836,26.8618001845989,81188.3942443406
"PM",1,"t1000","D",1820.995,24.0757286741492,58455.7087159765
"PM",1,"t1000","D",2261.087,26.8277159971111,80879.7331743465
"PM",1,"t1000","D",957.538,17.4583450474738,22289.371733424
"PM",1,"t1000","D",2503.084,28.2268734214129,94205.6469748852
"PM",1,"t1000","D",1835.107,24.1688373800867,59136.5368774118
"PM",1,"t1000","D",2021.702,25.3678484211322,68381.6398515999
"PM",1,"t1000","D",2523.991,28.3445107196951,95388.3866078853
"PM",1,"t1000","D",1920.826,24.7268660658577,63328.009650423
"PM",1,"t1000","D",2836.55,30.0483262038775,113644.772924812
"PM",1,"t1000","D",1920.303,24.7234995372498,63302.1471091726
"PM",1,"t1000","D",3583.451,33.7734789436207,161367.475858662
"PM",1,"t1000","D",2822.438,29.9734869266291,112797.744658962
"PM",1,"t1000","D",2225.545,26.6160285476046,78980.2256719716
"PM",1,"t1000","D",1863.854,24.3574045128623,60531.5277745552
"PM",1,"t1000","D",2899.794,30.3814597756006,117466.633024704
"PM",1,"t1000","D",2245.929,26.7376402168717,80067.7887395179
"PM",1,"t1000","D",1250.758,19.9531610684489,33275.4344422014
"PM",1,"t1000","D",3504.005,33.3969973611017,156030.994317716
"PM",1,"t1000","D",869.206,16.6336064318676,19277.3740162906
"PM",1,"t1000","D",2982.376,30.8110331718569,122520.114489267
"PM",1,"t1000","D",3400.515,32.900114629227,149169.777731208
"PM",1,"t1000","D",2632.185,28.9456474753059,101587.065466384
"PM",1,"t1000","D",889.068,16.8225780987829,19941.8878201716
"PM",1,"t1000","D",1510.527,21.9275096043199,44162.7937334461
"PM",1,"t1000","D",2392.8,27.5980415185675,88048.7916608377
"PM",1,"t1000","D",4297.946,36.9875479328392,211960.644917006
"PM",1,"t1000","D",1410.174,21.1866072186969,39835.736864025
"PM",1,"t1000","D",4182.435,36.4871266177689,203473.380554118
"PM",1,"t1000","D",2367.189,27.4499482907622,86638.9541926149
"PM",1,"t1000","D",871.297,16.6536016795851,19346.9775768232
"PM",1,"t1000","D",1818.905,24.0619085595704,58355.1010513939
"PM",1,"t1000","D",1052.665,18.3050177912959,25692.0687376993
"PM",1,"t1000","D",1691.895,23.2066133868112,52350.8708747719
"PM",1,"t1000","D",1438.921,21.4014667660295,41060.0266139226
"PM",1,"t1000","D",1849.22,24.2615953253035,59820.0364099437
"PM",1,"t1000","D",2134.599,26.0665295875388,74188.7839880408
"PM",1,"t1000","D",2745.082,29.559883947424,108192.407128217
"PM",1,"t1000","D",1850.265,24.2684495087727,59870.7503071325
"PM",1,"t1000","D",567.624,13.4417383859078,10173.1377460834
"PM",1,"t1000","D",1581.611,22.4375225325131,47316.5766002274
"PM",1,"t1000","D",2815.643,29.9373847031464,112390.650236962
"PM",1,"t1000","D",1956.368,24.954584256477,65093.8001235672
"PM",1,"t1000","D",3258.348,32.2050365785723,139913.622034291
"PM",1,"t1000","D",3116.703,31.4972598363521,130890.138964984
"PM",1,"t1000","D",3270.369,32.2643887927386,140688.609215626
"PM",1,"t1000","D",1413.31,21.2101519382208,39968.6931144092
"PM",1,"t1000","D",1677.783,23.1096282049517,51697.2551181179
"PM",1,"t1000","D",2085.468,25.764803157019,71642.2300136828
"PM",1,"t1000","D",2411.094,27.7033401725933,89060.4763601315
"PM",1,"t1000","D",501.244,12.6313467449163,8441.84902374511
"PM",1,"t1000","D",2761.808,29.6498025312393,109182.749105596
"PM",1,"t1000","D",2032.678,25.4366173621473,68939.2700086065
"PM",1,"t1000","D",2510.402,28.2681052583218,94619.0773022687
"PM",1,"t1000","D",2057.244,25.5898632956936,70192.7903011812
"PM",1,"t1000","D",2180.595,26.3458715221748,76599.5676158624
"PM",1,"t1000","D",1876.921,24.44263713035,61169.1985671116
"PM",1,"t1000","D",2186.344,26.3805782688442,76902.6920194905
"PM",1,"t1000","D",1254.94,19.9864906516248,33442.4621044667
"PM",1,"t1000","D",969.56,17.5675989608243,22710.4549979424
"PM",1,"t1000","D",2011.248,25.3021762298696,67851.935117297
"PM",1,"t1000","D",2107.943,25.903264203801,72803.4726074038
"PM",1,"t1000","D",1568.021,22.3409173053345,46708.0366587038
"PM",1,"t1000","D",1043.257,18.2230353380122,25348.4122368382
"PM",1,"t1000","D",3276.119,32.2927401441029,141059.812730878
"PM",1,"t1000","D",2290.879,27.0038781242776,82483.4897512891
"PM",1,"t1000","D",3247.895,32.1533371174269,139240.88380934
"PM",1,"t1000","D",1835.63,24.172281157879,59161.8192824499
"PM",1,"t1000","D",1378.813,20.9496971123387,38514.2862994067
"PM",1,"t1000","D",2538.104,28.4236450048656,96189.5561085727
"PM",1,"t1000","D",1733.186,23.4880871591396,54278.9651080007
"PM",1,"t1000","D",2287.743,26.9853888974712,82314.17940329
"PM",1,"t1000","D",1262.257,20.0446721600702,33735.370329005
"PM",1,"t1000","D",1921.871,24.7335913136351,63379.6958287031
"PM",1,"t1000","D",2483.746,28.1176262612875,93116.0556746238
"PM",1,"t1000","D",2227.113,26.6254030119441,79063.7082375197
"PM",1,"t1000","D",3176.288,31.7969160732128,134661.550613804
"PM",1,"t1000","D",1461.918,21.5718092006682,42048.2882173633
"PM",1,"t1000","D",3420.9,32.9985801156069,150513.123623306
"PM",1,"t1000","D",717.631,15.1138691913077,14461.5747488364
"PM",1,"t1000","D",1821.518,24.0791857682465,58480.8937362732
"PM",1,"t1000","D",3765.342,34.6200170921831,173808.272530553
"PM",1,"t1000","D",2387.574,27.567887263905,87760.4944883078
"PM",1,"t1000","D",1824.131,24.0964505891288,58606.7766794641
"PM",1,"t1000","D",4137.485,36.290527406434,200202.01704828
"PM",1,"t1000","D",2191.571,26.4120941156451,77178.6393508247
"PM",1,"t1000","D",1579.52,22.422685642559,47222.773901513
"PM",1,"t1000","D",2727.834,29.4668717387556,107174.312803489
"PM",1,"t1000","D",1882.671,24.4800488506768,61450.5040663368
"PM",1,"t1000","D",1417.491,21.241501803699,40146.1835109695
"PM",1,"t1000","D",1994.523,25.1967535432832,67007.3392898797
"PM",1,"t1000","D",1384.04,20.9893690918478,38733.5018638413
"PM",1,"t1000","D",2341.056,27.2980085154555,85208.2221642109
"PM",1,"t1000","D",2221.363,26.5910098285658,78757.7138210833
"PM",1,"t1000","D",2480.609,28.0998642070827,92939.7014011562
"PM",1,"t1000","D",3572.475,33.7217157132379,160626.648456866
"PM",1,"t1000","D",2452.385,27.9395488551414,91358.0406921547
"PM",1,"t1000","D",1896.783,24.5716255230571,62142.7220993343
"PM",1,"t1000","D",1669.42,23.0519606583246,51311.205549627
"PM",1,"t1000","D",2031.633,25.4300780375765,68886.114311621
"PM",1,"t1000","D",3148.064,31.6553296229764,132870.671458968
"PM",1,"t1000","D",2334.261,27.258362996212,84837.5115545345
"PM",1,"t1000","D",1344.317,20.6859708804043,37078.0030880433
"PM",1,"t1000","D",2326.943,27.2156014353196,84438.8710009424
"PM",1,"t1000","D",1384.04,20.9893690918478,38733.5018638413
"PM",1,"t1000","D",1428.99,21.3274856525043,40635.6849634294
"PM",1,"t1000","D",2313.354,27.1360175494271,83700.2863227166
"PM",1,"t1000","D",2906.589,30.4170349273735,117879.758843359
"PM",1,"t1000","D",2104.284,25.8807727963902,72613.9948041056
"PM",1,"t1000","D",3028.894,31.0503929830649,125397.798672063
"PM",1,"t1000","D",1548.16,22.1989782060864,45823.4267993796
"PM",1,"t1000","D",2434.614,27.8381340114862,90366.8143976539
"PM",1,"t1000","D",2595.598,28.7437733076031,99476.3740128906
"PM",1,"t1000","D",2647.865,29.0317344776374,102496.151483506
"PM",1,"t1000","D",2769.125,29.6890529249198,109616.931574291
"PM",1,"t1000","D",2105.852,25.890413485302,72695.1720251336
"PM",1,"t1000","D",2242.793,26.7189667570399,79900.148813229
"PM",1,"t1000","D",2318.581,27.1666570305936,83984.1264328676
"PM",1,"t1000","D",1646.945,22.8962633523674,50278.5152624863
"PM",1,"t1000","D",1780.227,23.8047023453626,56503.6984562371
"PM",1,"t1000","D",2016.475,25.335033604526,68116.6158502486
"PM",1,"t1000","D",2103.239,25.8743457252026,72559.9107049725
"PM",1,"t1000","D",3390.062,32.8495091192546,148482.496778451
"PM",1,"t1000","D",2951.016,30.6486144399147,120592.735453359
"PM",1,"t1000","D",2465.975,28.0168560260082,92118.4887183141
"PM",1,"t1000","D",2569.987,28.6016130570257,98007.698314115
"PM",1,"t1000","D",2275.721,26.9143919213506,81666.1958635305
"PM",1,"t1000","D",2091.218,25.8002977417993,71938.7293906801
"PM",1,"t1000","D",2291.924,27.0100364231872,82539.9342922358
"PM",1,"t1000","D",1651.649,22.9289381613186,50494.0770469382
"PM",1,"t1000","D",3190.923,31.8700852987757,135593.3175891
"PM",1,"t1000","D",317.786,10.0575556419441,4261.53383630781
"PM",1,"t1000","D",1942.778,24.8677591282442,64416.713791536
"PM",1,"t1000","D",1018.691,18.0072045655746,24458.369634813
"PM",1,"t1000","D",2247.497,26.7469720579435,80151.6526124158
"PM",1,"t1000","D",2752.4,29.5992589557959,108625.33379991
"PM",1,"t1000","D",1696.076,23.2352697104867,52545.0444126445
"PM",1,"t1000","D",3303.298,32.4264153185508,142818.817158584
"PM",1,"t1000","D",2368.235,27.4560123343953,86696.3858276624
"PM",1,"t1000","D",2447.158,27.9097578716433,91066.1163382063
"PM",1,"t1000","D",1011.896,17.9470471273085,24214.06026658
"PM",1,"t1000","D",1831.971,24.1481775813829,58985.0147092582
