"Time","Condition","Line","EvoTime","Area","Radius","Volume"
"24h","PM",5,"t600",16115.057,71.6210999602443,1538904.14434938
"24h","PM",5,"t600",13633.928,65.8772651976233,1197554.52072174
"24h","PM",5,"t600",3852.624,35.0189706723219,179886.569156645
"24h","PM",5,"t600",11093.214,59.4228885678947,878921.09250908
"24h","PM",5,"t600",7695.839,49.4940565742876,507864.387803478
"24h","PM",5,"t600",11202.453,59.7147514388971,891935.595201236
"24h","PM",5,"t600",1032.279,18.1269029621697,24949.3616838475
"24h","PM",5,"t600",7494.61,48.8426909178016,488075.893039287
"24h","PM",5,"t600",4218.495,36.644080876956,206110.495945379
"24h","PM",5,"t600",146.871,6.83743309244774,1338.96084762786
"24h","PM",5,"t600",16602.711,72.6966783887157,1609282.58926372
"24h","PM",5,"t600",4476.173,37.7466570462731,225280.756147716
"24h","PM",5,"t600",6359.364,44.9916484588117,381491.02601283
"24h","PM",5,"t600",2647.862,29.0317180313254,102495.977293148
"24h","PM",5,"t600",13730.1,66.1092018428,1210247.93629577
"24h","PM",5,"t600",14239.706,67.3248779883829,1278248.62538726
"24h","PM",5,"t600",926.699,17.1749076625358,21221.2930079524
"24h","PM",5,"t600",4451.084,37.640723178952,223389.36092035
"24h","PM",5,"t600",2204.113,26.4875623296334,77842.1072920736
"24h","PM",5,"t600",13897.355,66.5106419177092,1232429.33601105
"24h","PM",5,"t600",8662.262,52.5098431850084,606472.025663277
"24h","PM",5,"t600",1559.134,22.2775170538657,46311.5123656825
"24h","PM",5,"t600",14149.284,67.1107813963012,1266092.67391758
"24h","PM",5,"t600",13640.2,65.8924161760983,1198380.98016695
"24h","PM",5,"t600",9157.233,53.9892377607654,659189.372890302
"24h","PM",5,"t600",9401.844,54.7055746113479,685777.704568338
"24h","PM",5,"t600",12882.847,64.0370015092305,1099971.85704291
"24h","PM",5,"t600",161.506,7.17000393849259,1543.99820812025
"24h","PM",5,"t600",485.041,12.4255118809839,8035.84361101908
"24h","PM",5,"t600",1566.974,22.3334573139261,46661.2625880427
"24h","PM",5,"t600",11488.355,60.4719519487256,926297.668706536
"24h","PM",5,"t600",4836.294,39.2357004868188,253007.177133598
"24h","PM",5,"t600",11224.928,59.7746229942209,894621.119116366
"24h","PM",5,"t600",19466.96,78.718014596053,2043200.58856104
"24h","PM",5,"t600",14192.143,67.2123457635134,1271849.62992164
"24h","PM",5,"t600",12762.109,63.7362178298582,1084544.74558986
"24h","PM",5,"t600",14667.253,68.3281174412032,1336247.71403179
"24h","PM",5,"t600",267.086,9.22041833439698,3283.526201681
"24h","PM",5,"t600",891.158,16.8423395510177,20012.2475061411
"24h","PM",5,"t600",231.022,8.57534760379728,2641.45860549927
"24h","PM",5,"t600",12384.739,62.7868207628476,1036797.85038353
"24h","PM",5,"t600",9258.109,54.2857957670985,670111.752484715
"24h","PM",5,"t600",10797.381,58.6251918307567,843998.043193023
"24h","PM",5,"t600",4642.905,38.4432381845254,237984.403710832
"24h","PM",5,"t600",16526.401,72.5294203846803,1598200.3807664
"24h","PM",5,"t600",6629.063,45.9357844064426,406014.945046301
"24h","PM",5,"t600",1345.361,20.6940017103051,37121.2037799704
"24h","PM",5,"t600",1030.711,18.1131306266581,24892.5373084446
"24h","PM",5,"t600",14174.372,67.1702518831567,1269461.51670075
"24h","PM",5,"t600",15933.69,71.2169295209208,1512997.9703176
"24h","PM",5,"t600",13597.864,65.7900793599055,1192806.0689136
"24h","PM",5,"t600",27020.109,92.7403246730548,3341138.24181511
"24h","PM",5,"t600",7181.529,47.8116270233046,457814.114673394
"24h","PM",5,"t600",15485.759,70.2087614529669,1449647.94606551
"24h","PM",5,"t600",2898.745,30.3759640345098,117402.898486953
"24h","PM",5,"t600",2218.225,26.5722213463617,78590.8875947108
"24h","PM",5,"t600",3396.33,32.879863377797,148894.488514551
"24h","PM",5,"t600",634.002,14.2059531345241,12008.8035989261
"24h","PM",5,"t600",2115.258,25.9481701325807,73182.7659444031
"24h","PM",5,"t600",9416.479,54.7481356645325,687379.559698961
"24h","PM",5,"t600",8278.619,51.3338706084878,566631.408750625
"24h","PM",5,"t600",132.759,6.50065398093714,1150.69376247364
"24h","PM",5,"t600",9120.123,53.8797300857398,655186.35411833
"24h","PM",5,"t600",15573.045,70.4063504343539,1461921.68479995
"24h","PM",5,"t600",12780.926,63.7831882268631,1086944.27836214
"24h","PM",5,"t600",4300.032,36.9965227623713,212114.975689233
"24h","PM",5,"t600",5600.442,42.2217486089684,315280.605630811
"24h","PM",5,"t600",10285.684,57.2191830015287,784717.913455862
"24h","PM",5,"t600",1430.034,21.3352750106239,40680.2248860566
"24h","PM",5,"t600",12605.308,63.3434618156572,1064618.4612968
"24h","PM",5,"t600",1645.898,22.8889843603889,50230.5781077272
"24h","PM",5,"t600",10952.092,59.0437054900385,862202.792730409
"24h","PM",5,"t600",11426.157,60.3080320868466,918785.39064713
"24h","PM",5,"t600",9973.126,56.3430971988282,749222.410125548
"24h","PM",5,"t600",13406.565,65.3256624862358,1167723.65371971
"24h","PM",5,"t600",1463.485,21.5833672947871,42115.9123805486
"24h","PM",5,"t600",11662.928,60.9296749068116,947491.2153354
"24h","PM",5,"t600",5870.142,43.2264297843656,338327.041316341
"24h","PM",5,"t600",1839.287,24.1963475679559,59338.7033722972
"24h","PM",5,"t600",11080.147,59.3878803331932,877368.592146919
"24h","PM",5,"t600",15313.277,69.816670351506,1425496.01641373
"24h","PM",5,"t600",18680.86,77.1122715293443,1920698.06496222
"24h","PM",5,"t600",3430.304,33.0439052748885,151134.187253428
"24h","PM",5,"t600",18656.294,77.0615521498973,1916910.63067309
"24h","PM",5,"t600",12088.906,62.032397123975,999871.757048539
"24h","PM",5,"t600",6627.495,45.9303513935354,405870.898945199
"24h","PM",5,"t600",14927.021,68.9305328252513,1371903.34803162
"24h","PM",5,"t600",957.537,17.458335931204,22289.336816743
"24h","PM",5,"t600",754.74,15.499716239285,15597.6744459173
"24h","PM",5,"t600",3663.939,34.1506662610607,166834.610653179
"24h","PM",5,"t600",4789.254,39.0444220810766,249324.872839313
"24h","PM",5,"t600",17873.853,75.4282713184904,1797591.77812109
"24h","PM",5,"t600",17366.86,74.3508118985249,1721653.52150402
"24h","PM",5,"t600",14732.587,68.4801291701673,1345185.9476943
"24h","PM",5,"t600",6226.605,44.5195454700677,369607.499228868
"24h","PM",5,"t600",3748.089,34.5406106343926,172615.043696067
"24h","PM",5,"t600",15789.955,70.8949841589458,1492571.47946062
"24h","PM",5,"t600",416.048,11.5079186444376,6383.79538157461
"24h","PM",5,"t600",4918.354,39.5671669689857,259473.778574105
"24h","PM",5,"t600",16258.27,71.9386410300149,1559463.79906541
"24h","PM",5,"t600",12175.148,62.2532727987116,1010590.41307825
"24h","PM",5,"t600",5667.345,42.4731908609922,320946.967813453
"24h","PM",5,"t600",14239.184,67.323643977358,1278178.33885879
"24h","PM",5,"t600",2025.881,25.3940534482367,68593.7738583564
"24h","PM",5,"t600",1562.27,22.299909997315,46451.3071886738
"24h","PM",5,"t600",4085.213,36.0605558064007,196420.068490045
"24h","PM",5,"t600",25852.458,90.7143481680337,3126918.50134862
"24h","PM",5,"t600",8589.61,52.289174610651,598858.156169859
"24h","PM",5,"t600",9083.013,53.7699993884684,651191.471273934
"24h","PM",5,"t600",1098.136,18.6961906594451,27374.6133680006
"24h","PM",5,"t600",2968.261,30.7380354133732,121651.348978846
"24h","PM",5,"t600",11977.577,61.7461024812707,986091.595892415
"24h","PM",5,"t600",915.201,17.0680264279527,20827.566473185
"24h","PM",5,"t600",269.699,9.26541191711854,3331.82977151327
"24h","PM",5,"t600",5945.407,43.5026645791532,344854.728676733
"24h","PM",5,"t600",2535.487,28.4089876340302,96040.8251056591
"24h","PM",5,"t600",11567.279,60.6793149429536,935859.420632018
"24h","PM",5,"t600",2987.077,30.8353067098775,122809.913948028
"24h","PM",5,"t600",18408.547,76.5481711106083,1878854.14087157
"24h","PM",5,"t600",4360.139,37.2541990765539,216577.981743262
"24h","PM",5,"t600",12024.095,61.8658897205325,991841.780345608
"24h","PM",5,"t600",11804.572,61.2985478601929,964804.162281457
"24h","PM",5,"t600",635.571,14.2235204036033,12053.4094485847
"24h","PM",5,"t600",19071.819,77.9150084079303,1981307.91698603
"24h","PM",5,"t600",9208.978,54.1415620300064,664784.604826619
"24h","PM",5,"t600",677.907,14.6896051687305,13277.5815614915
"24h","PM",5,"t600",17993.545,75.6804020932296,1815678.2942435
"24h","PM",5,"t600",11881.928,61.4990662475781,974303.30296127
"24h","PM",5,"t600",14101.198,66.9966471581608,1259643.98255115
"24h","PM",5,"t600",1946.957,24.8944905767267,64624.6702530561
"24h","PM",5,"t600",9501.152,54.9937324768459,696671.748413133
"24h","PM",5,"t600",16373.258,72.192588888596,1576037.17808122
"24h","PM",5,"t600",13204.291,64.8309830663368,1141396.22163198
"24h","PM",5,"t600",108.716,5.88263355873515,852.715186628601
"24h","PM",5,"t600",19228.621,78.2346480913748,2005792.52962322
"24h","PM",5,"t600",8481.939,51.9604179901187,587633.461075586
"24h","PM",5,"t600",1338.566,20.6416760731655,36840.3276994038
"24h","PM",5,"t600",14869.527,68.7976558247213,1363984.80109653
"24h","PM",5,"t600",3935.729,35.3946528453133,185738.348864309
"24h","PM",5,"t600",17578.02,74.801454167258,1753148.60984153
"24h","PM",5,"t600",11545.849,60.623080432169,933259.910112904
"24h","PM",5,"t600",15149.68,69.4427312000388,1402713.54134214
"24h","PM",5,"t600",11996.393,61.7945830186273,988416.137550106
"24h","PM",5,"t600",12121.835,62.1168247674387,1003959.86740641
"24h","PM",5,"t600",16698.361,72.9057843340695,1623209.47439792
"24h","PM",5,"t600",12809.673,63.854878863573,1090613.49026264
"24h","PM",5,"t600",12472.026,63.0076914078057,1047778.08725084
"24h","PM",5,"t600",11381.73,60.1906735373067,913431.992959693
"24h","PM",5,"t600",8722.892,52.6932895131201,612850.498063573
"24h","PM",5,"t600",11174.229,59.639479886914,888566.940929694
"24h","PM",5,"t600",12125.494,62.1261991036168,1004414.47263161
"24h","PM",5,"t600",14513.064,67.9680200536846,1315232.29998988
"24h","PM",5,"t600",108.716,5.88263355873515,852.715186628601
"24h","PM",5,"t600",20338.256,80.4603501890018,2181897.59999142
"24h","PM",5,"t600",373.189,10.8990709748603,5423.21786404953
"24h","PM",5,"t600",11616.933,60.8094122733868,941891.824199082
"24h","PM",5,"t600",13138.957,64.6703943643745,1132935.37430208
"24h","PM",5,"t600",12502.341,63.0842194272144,1051600.56399715
"24h","PM",5,"t600",797.599,15.9337267112972,16944.9659882719
"24h","PM",5,"t600",2507.786,28.2533728293332,94471.2171122429
"24h","PM",5,"t600",8929.87,53.3147812837683,634792.087923312
"24h","PM",5,"t600",14928.067,68.9329479110969,1372047.55323249
"24h","PM",5,"t600",16768.399,73.0585188542335,1633432.52599575
"24h","PM",5,"t600",2352.552,27.3649512947027,85836.6278643405
"24h","PM",5,"t600",21579.605,82.8794402215722,2384674.11013685
"24h","PM",5,"t600",15017.967,69.140200798681,1384460.33862395
"24h","PM",5,"t600",12023.05,61.8632013161461,991712.483445454
"24h","PM",5,"t600",11801.436,61.290405039984,964419.723324597
"24h","PM",5,"t600",9312.467,54.4449291565368,676022.141450115
"24h","PM",5,"t600",3937.297,35.4017027830835,185849.357550302
"24h","PM",5,"t600",9529.376,55.0753537434173,699778.338872041
"24h","PM",5,"t600",515.356,12.807923707773,8800.85377379075
"24h","PM",5,"t600",12557.222,63.2225268840513,1058532.407312
"24h","PM",5,"t600",16290.676,72.0102994259641,1564128.60881516
"24h","PM",5,"t600",1760.886,23.6750379565193,55585.390516138
"24h","PM",5,"t600",776.17,15.7182245931044,16266.6858432398
"24h","PM",5,"t600",7504.541,48.8750405787207,489046.327866231
"24h","PM",5,"t600",8626.197,52.4004177967023,602688.43572888
"24h","PM",5,"t600",771.466,15.6705218373437,16119.0330663575
"24h","PM",5,"t600",2861.635,30.1808997736905,115155.625498513
"24h","PM",5,"t600",13290.532,65.042353341819,1152596.63792634
"24h","PM",5,"t600",3754.361,34.569498443033,173048.502325445
"24h","PM",5,"t600",14459.229,67.8418420835944,1307920.97395804
"24h","PM",5,"t600",7862.049,50.0256726327731,524405.719329095
"24h","PM",5,"t600",1212.079,19.6422180146684,31743.8932920016
"24h","PM",5,"t600",5625.531,42.316215950075,317401.579506455
"24h","PM",5,"t600",15392.201,69.9963552510274,1436530.62572162
"24h","PM",5,"t600",15019.012,69.1426062591872,1384604.84415734
"24h","PM",5,"t600",301.582,9.79778199875257,3939.77958766373
"24h","PM",5,"t600",11261.515,59.8719596965646,898998.62960301
"24h","PM",5,"t600",696.201,14.8864925711546,13818.6546860405
"24h","PM",5,"t600",12082.634,62.0163031253911,999093.72359621
"24h","PM",5,"t600",12477.253,63.0208932205531,1048436.8386651
"24h","PM",5,"t600",7665.524,49.3964783357996,504866.520264736
"24h","PM",5,"t600",15629.494,70.5338390862871,1469877.61972812
"24h","PM",5,"t600",374.757,10.921943875363,5457.43322786587
"24h","PM",5,"t600",6748.755,46.3486292778146,417060.72477573
"24h","PM",5,"t600",2783.234,29.7645913421108,110455.763492624
"24h","PM",5,"t600",12070.09,61.9841025919397,997538.262471928
"24h","PM",5,"t600",5912.478,43.3820262233585,341993.700854707
"24h","PM",5,"t600",17133.747,73.8501256428983,1687105.82491151
"24h","PM",5,"t600",134.85,6.55164774326918,1177.9862642398
"24h","PM",5,"t600",5023.411,39.9875153474732,267831.632612221
"24h","PM",5,"t600",15306.482,69.8011786669412,1424547.31312576
"24h","PM",5,"t600",18600.891,76.947043459298,1908378.09087822
"24h","PM",5,"t600",109.761,5.91083846991432,865.039388395021
"24h","PM",5,"t600",2582.528,28.6713130802629,98725.9584353934
"24h","PM",5,"t600",9962.672,56.3135595607882,748044.697408796
"24h","PM",5,"t600",623.026,14.0824477683939,11698.3081378018
"24h","PM",5,"t600",9850.82,55.9965480455448,735482.553890685
"24h","PM",5,"t600",14186.394,67.1987310854782,1271076.90063819
"24h","PM",5,"t600",15180.518,69.5133725033607,1406998.6700373
"24h","PM",5,"t600",13633.406,65.876004069444,1197485.74551518
"24h","PM",5,"t600",9513.173,55.0285109273067,697994.325845145
"24h","PM",5,"t600",14454.002,67.8295785886974,1307211.81944025
"24h","PM",5,"t600",2179.547,26.3395398118916,76544.3533045185
"24h","PM",5,"t600",14189.007,67.2049194868278,1271428.09737738
"24h","PM",5,"t600",735.401,15.2998499538213,15002.0332745202
"24h","PM",5,"t600",11043.56,59.2897489171936,873026.53273595
"24h","PM",5,"t600",10529.773,57.8941348080369,812816.130080036
"24h","PM",5,"t600",13680.446,65.9895537884861,1203688.70288997
"24h","PM",5,"t600",18392.344,76.5144752664038,1876374.06677226
"24h","PM",5,"t600",13476.081,65.4948074988662,1176817.77457884
"24h","PM",5,"t600",128.578,6.39747204337303,1096.76554719042
"24h","PM",5,"t600",12716.114,63.6212605976973,1078686.9367787
"24h","PM",5,"t600",13211.608,64.8489432356832,1142345.0896588
"24h","PM",5,"t600",11662.928,60.9296749068116,947491.2153354
"24h","PM",5,"t600",3599.127,33.8472702847808,162427.499144337
"24h","PM",5,"t600",7076.471,47.4606223999738,447804.957407153
"24h","PM",5,"t600",19585.607,78.957535010982,2061908.33388511
"24h","PM",5,"t600",963.287,17.5106760387007,22490.4087857224
"24h","PM",5,"t600",131.714,6.47501879138677,1137.13416678496
"24h","PM",5,"t600",4081.554,36.0444030217313,196156.236441279
"24h","PM",5,"t600",2560.053,28.5462813524717,97439.9909536522
"24h","PM",5,"t600",15308.573,69.8059462314368,1424839.23162403
"24h","PM",5,"t600",18062.538,75.8253546972937,1826131.13411113
"24h","PM",5,"t600",8037.667,50.5813094725039,542074.295951909
"24h","PM",5,"t600",1562.27,22.299909997315,46451.3071886738
"24h","PM",5,"t600",157.847,7.08831860207009,1491.82643517461
"24h","PM",5,"t600",2659.883,29.0975437965509,103194.749448268
"24h","PM",5,"t600",2783.757,29.7673877562901,110486.898717716
"24h","PM",5,"t600",14863.255,68.7831447912253,1363121.89431187
"24h","PM",5,"t600",10600.333,58.0877852111809,820999.821961323
"24h","PM",5,"t600",196.525,7.90922564997797,2072.48076114923
"24h","PM",5,"t600",3797.22,34.7662575785029,176020.171469657
"24h","PM",5,"t600",11302.283,59.9802335386166,903884.765146049
"24h","PM",5,"t600",14315.494,67.5038018618562,1288467.02737412
"24h","PM",5,"t600",18366.733,76.4611842100165,1872456.20699892
"24h","PM",5,"t600",535.217,13.0523891435105,9314.48074696299
"24h","PM",5,"t600",1663.669,23.0122204499588,51046.29037835
"24h","PM",5,"t600",188.685,7.74985811964248,1949.70930573966
"24h","PM",5,"t600",6365.636,45.0138297709431,382055.540383716
"24h","PM",5,"t600",3426.645,33.0262771129635,150892.436450334
"24h","PM",5,"t600",4886.471,39.4387122995971,256954.831905766
"24h","PM",5,"t600",8813.837,52.9672677444522,622459.818979945
"24h","PM",5,"t600",1137.337,19.0269706212685,28853.4369139755
"24h","PM",5,"t600",580.69,13.5955642695721,10526.4109542638
"24h","PM",5,"t600",13981.506,66.7117049964846,1243640.13823811
"24h","PM",5,"t600",16668.568,72.8407165184883,1618867.24860953
"24h","PM",5,"t600",15873.582,71.082473787489,1504444.63523808
"24h","PM",5,"t600",2652.043,29.0546296738492,102738.836325499
"24h","PM",5,"t600",12112.949,62.0940529965637,1002856.12953423
"24h","PM",5,"t600",17798.065,75.2681874661647,1786170.79060665
"24h","PM",5,"t600",16438.069,72.3353293520621,1585404.1800359
"24h","PM",5,"t600",1534.046,22.0975565993324,45198.2244146393
"24h","PM",5,"t600",14601.396,68.1745458282228,1327258.05434404
"24h","PM",5,"t600",14374.556,67.6429100815638,1296449.06529387
"24h","PM",5,"t600",17714.96,75.0922559346195,1773675.0802554
"24h","PM",5,"t600",200.706,7.99291586446422,2138.96822865754
"24h","PM",5,"t600",9545.579,55.1221567525109,701563.869241968
"24h","PM",5,"t600",2439.315,27.8649973984641,90628.6748387127
"24h","PM",5,"t600",10052.049,56.5655953129098,758133.514399387
"24h","PM",5,"t600",15636.812,70.5503497368888,1470910.07382664
"24h","PM",5,"t600",4935.08,39.6343885168915,260798.504109255
"24h","PM",5,"t600",323.535,10.1481224384845,4377.69705751345
"24h","PM",5,"t600",11674.427,60.9597041465177,948892.821333491
"24h","PM",5,"t600",10429.419,57.6175943167802,801224.043868959
"24h","PM",5,"t600",10906.097,58.9195934709277,856777.068792672
"24h","PM",5,"t600",16383.711,72.215629774157,1577546.67720371
"24h","PM",5,"t600",12864.031,63.9902199048789,1097562.89673757
"24h","PM",5,"t600",2808.845,29.9012229224477,111983.867332803
"24h","PM",5,"t600",14816.737,68.6754240473633,1356727.59529768
"24h","PM",5,"t600",13163.522,64.7308210174861,1136114.11538899
"24h","PM",5,"t600",4440.631,37.596499148115,222602.906144791
"24h","PM",5,"t600",245.656,8.8427786017951,2896.37549360343
"24h","PM",5,"t600",21325.063,82.3891884678576,2342606.17946125
"24h","PM",5,"t600",14722.656,68.4570446023132,1343826.02460869
"24h","PM",5,"t600",635.048,14.2176670590236,12038.5347073317
"24h","PM",5,"t600",373.189,10.8990709748603,5423.21786404953
"24h","PM",5,"t600",10897.734,58.8969988131927,855791.76861932
"24h","PM",5,"t600",129.623,6.42341672140314,1110.16339423792
"24h","PM",5,"t600",9760.92,55.7404461253145,725437.380524673
"24h","PM",5,"t600",166.21,7.27367075022013,1611.94242052545
"24h","PM",5,"t600",12456.868,62.9693912570743,1045868.52657297
"24h","PM",5,"t600",5862.824,43.1994773134536,337694.576507695
"24h","PM",5,"t600",8744.321,52.7579740159204,615110.213473156
"24h","PM",5,"t600",575.463,13.5342366623679,10384.6032432483
"24h","PM",5,"t600",14883.64,68.8302967769318,1365927.14442802
"24h","PM",5,"t600",8419.741,51.7695547538029,581181.656949785
"24h","PM",5,"t600",10492.14,57.7905865104724,808462.565799984
"24h","PM",5,"t600",11235.381,59.8024485062403,895871.058267321
"24h","PM",5,"t600",13742.122,66.1381379367742,1211837.81383997
"24h","PM",5,"t600",2670.86,29.1575229162705,103834.215541534
"24h","PM",5,"t600",4796.571,39.0742366410717,249896.467092936
"24h","PM",5,"t600",10489.527,57.7833898753941,808160.570999298
"24h","PM",5,"t600",8676.374,52.5525986077568,607954.666923703
"24h","PM",5,"t600",349.146,10.5421356243185,4907.65931291776
"24h","PM",5,"t600",9236.157,54.2213987595822,667729.802270808
"24h","PM",5,"t600",12010.506,61.8309210498253,990160.864339271
"24h","PM",5,"t600",6811.476,46.5635066366744,422888.277242065
"24h","PM",5,"t600",15831.246,70.9876194304865,1498429.95487788
"24h","PM",5,"t600",3758.02,34.5863400561032,173301.543543516
"24h","PM",5,"t600",22932.283,85.437535028022,2612370.30944668
"24h","PM",5,"t600",12705.138,63.5937971089111,1077290.62428362
"24h","PM",5,"t600",11617.978,60.8121472640605,942018.91872882
"24h","PM",5,"t600",256.11,9.02897253016813,3083.21353960181
"24h","PM",5,"t600",11822.866,61.3460278325028,967047.822261268
"24h","PM",5,"t600",8666.443,52.5225140768062,606911.165951118
"24h","PM",5,"t600",256.11,9.02897253016813,3083.21353960181
"24h","PM",5,"t600",11674.427,60.9597041465177,948892.821333491
"24h","PM",5,"t600",9053.744,53.6832955599521,648046.420101525
"24h","PM",5,"t600",2765.986,29.6722208276691,109430.596530988
"24h","PM",5,"t600",11285.035,59.934449246073,901816.476596876
"24h","PM",5,"t600",13737.417,66.126814846394,1211215.50723561
"24h","PM",5,"t600",8825.336,53.0018084379553,623678.357430121
"24h","PM",5,"t600",2295.58,27.0315705893273,82737.5104179307
"24h","PM",5,"t600",18710.652,77.1737358726692,1925294.55393791
"24h","PM",5,"t600",2346.28,27.3284489086978,85493.5908073326
"24h","PM",5,"t600",11176.319,59.6450570361345,888816.245612045
"24h","PM",5,"t600",18431.545,76.595972421149,1882376.14999889
"24h","PM",5,"t600",16364.373,72.1729984627152,1574754.48982973
"24h","PM",5,"t600",17613.039,74.875926968824,1758390.16248406
"24h","PM",5,"t600",265.518,9.19331302413595,3254.65345005671
"24h","PM",5,"t600",150.53,6.92207968512686,1389.30754000286
"24h","PM",5,"t600",12832.148,63.9108720748947,1093485.02569882
"24h","PM",5,"t600",8001.603,50.4677059139593,538430.062725672
"24h","PM",5,"t600",13139.479,64.6716790025148,1133002.89086438
"24h","PM",5,"t600",6677.149,46.1020882197565,410440.683005945
"24h","PM",5,"t600",4004.199,35.7012062533922,190606.312504836
"24h","PM",5,"t600",109.239,5.89676637292263,858.875815748927
"24h","PM",5,"t600",11905.448,61.5599041409832,977197.650180613
"24h","PM",5,"t600",10770.202,58.5513601276387,840813.301265886
"24h","PM",5,"t600",327.716,10.2134833754507,4462.82922382559
"24h","PM",5,"t600",12795.561,63.8196957495705,1088811.74662009
"24h","PM",5,"t600",7668.137,49.4048966774723,505124.68825827
"24h","PM",5,"t600",13922.966,66.5718988973635,1235837.71320457
"24h","PM",5,"t600",4156.819,36.37521935022,201606.937232216
"24h","PM",5,"t600",19180.013,78.135700899356,1998191.67868501
"24h","PM",5,"t600",5427.96,41.5664928735895,300828.347544172
"24h","PM",5,"t600",20396.273,80.5750292410963,2191240.39117918
"24h","PM",5,"t600",2409,27.6913075858969,88944.4799659009
"24h","PM",5,"t600",12915.253,64.1174914704627,1104124.83208849
"24h","PM",5,"t600",20257.242,80.2999401956035,2168873.76150382
"24h","PM",5,"t600",3385.354,32.8266910673592,148173.293215532
"24h","PM",5,"t600",19723.07,79.2341351116735,2083653.85759599
"24h","PM",5,"t600",492.358,12.5188824957214,8218.36259710451
"24h","PM",5,"t600",8684.214,52.5763365967588,608778.877789714
"24h","PM",5,"t600",16737.561,72.9913086394829,1628928.64109756
"24h","PM",5,"t600",13809.546,66.3001886536518,1220767.34002838
"24h","PM",5,"t600",12093.088,62.0431258471925,1000390.6408869
"24h","PM",5,"t600",6020.149,43.7752549164418,351378.076146616
"24h","PM",5,"t600",10106.407,56.7183326791,764291.405888514
"24h","PM",5,"t600",8196.037,51.0771926071523,558174.080619129
"24h","PM",5,"t600",563.964,13.3983326071476,10074.9030006099
"24h","PM",5,"t600",13997.709,66.7503495018852,1245802.62396758
"24h","PM",5,"t600",17238.805,74.076190894879,1702646.67997279
"24h","PM",5,"t600",3392.671,32.8621472193928,148653.938491953
"24h","PM",5,"t600",402.458,11.3184080229402,6073.57847479526
"24h","PM",5,"t600",13880.107,66.4693559423351,1230135.69693426
"24h","PM",5,"t600",13299.94,65.0653701107682,1153820.69140135
"24h","PM",5,"t600",12115.04,62.0994122638216,1003115.81807025
"24h","PM",5,"t600",611.005,13.9459288685884,11361.3763578025
"24h","PM",5,"t600",14517.246,67.9778119827499,1315800.82546044
"24h","PM",5,"t600",1679.871,23.1240036934232,51793.7909446327
"24h","PM",5,"t600",7453.319,48.7079574872678,484047.926654727
"24h","PM",5,"t600",13529.916,65.6254982612418,1183876.638577
"24h","PM",5,"t600",7818.144,49.8857948398989,520019.103483716
"24h","PM",5,"t600",12535.792,63.1685564560698,1055823.8462314
"24h","PM",5,"t600",9963.195,56.3150376584879,748103.602165145
"24h","PM",5,"t600",5493.294,41.815903528611,306276.06927773
"24h","PM",5,"t600",4677.402,38.5857914037776,240641.677178149
"24h","PM",5,"t600",4641.337,38.436746118924,237863.855895158
"24h","PM",5,"t600",574.94,13.528085081138,10370.4496487326
"24h","PM",5,"t600",6018.058,43.7676519478422,351195.023927903
"24h","PM",5,"t600",4170.409,36.4346320707353,202596.423332644
"24h","PM",5,"t600",5271.681,40.9637422497903,287930.375609489
"24h","PM",5,"t600",221.091,8.38900775099537,2472.97881690042
"24h","PM",5,"t600",8578.111,52.2541628588759,597656.012287353
"24h","PM",5,"t600",11767.985,61.2034800151311,960322.179687817
"24h","PM",5,"t600",10057.799,56.5817714016577,758784.111762428
"24h","PM",5,"t600",12738.589,63.6774592358402,1081547.97569283
"24h","PM",5,"t600",17591.086,74.8292495118672,1755103.68463828
"24h","PM",5,"t600",12610.012,63.3552798470359,1065214.45217931
"24h","PM",5,"t600",15468.511,70.169651387496,1447226.6991382
"24h","PM",5,"t600",3868.304,35.09016109915,180985.880720649
"24h","PM",5,"t600",19002.304,77.7728823142732,1970485.27025606
"24h","PM",5,"t600",13569.639,65.7217638659001,1189094.14680468
"24h","PM",5,"t600",12373.763,62.7589921222067,1035419.85951874
"24h","PM",5,"t600",7588.168,49.1466061129706,497243.605086731
"24h","PM",5,"t600",8720.801,52.6869734729704,612630.147933405
"24h","PM",5,"t600",10366.699,57.4440839320431,794007.36993897
"24h","PM",5,"t600",11892.904,61.5274647505872,975653.64218949
"24h","PM",5,"t600",3397.898,32.8874524042853,148997.611666155
"24h","PM",5,"t600",10244.393,57.1042167431795,779997.384365748
"24h","PM",5,"t600",15437.673,70.0996714369802,1442901.07340205
"24h","PM",5,"t600",9123.782,53.890537295389,655580.685527999
"24h","PM",5,"t600",12461.05,62.9799603622495,1046395.24676268
"24h","PM",5,"t600",22961.553,85.4920424485991,2617373.41834901
"24h","PM",5,"t600",14437.799,67.7915492995583,1305014.35024749
"24h","PM",5,"t600",16495.041,72.4605728883436,1593653.49423562
"24h","PM",5,"t600",10107.453,56.7212677400463,764410.063710578
"24h","PM",5,"t600",9752.558,55.7165651039331,724505.376982512
"24h","PM",5,"t600",7912.748,50.1867105445358,529486.391317139
"24h","PM",5,"t600",7090.583,47.5079221573278,449145.153618763
"24h","PM",5,"t600",8948.686,53.3709211289676,636799.486285195
"24h","PM",5,"t600",482.95,12.3986999129934,7983.93616397353
"24h","PM",5,"t600",226.84,8.49737692361184,2570.05997513615
"24h","PM",5,"t600",4134.344,36.2767496901891,199974.08322818
"24h","PM",5,"t600",11946.739,61.6665641280382,982285.795552581
