"Condition","Line","EvoTime","ColonyMorph","Replicate","Area","Radius","Volume"
"PA",2,"t1000","D","rep2",30746.246,98.9284290021773,4055570.41932597
"PA",2,"t1000","D","rep2",78628.33,158.202954375453,16585645.4714774
"PA",2,"t1000","D","rep2",221129.405,265.306757805826,78222833.9947753
"PA",2,"t1000","D","rep2",128396.741,202.163181648093,34609458.2317415
"PA",2,"t1000","D","rep2",368812.785,342.632099512694,168489465.135565
"PA",2,"t1000","D","rep2",416845.399,364.260911314852,202453979.889524
"PA",2,"t1000","D","rep2",136488.244,208.43597917122,37932081.0446673
"PA",2,"t1000","D","rep2",144323.114,214.33495746385,41244651.3336538
"PA",2,"t1000","D","rep2",102626.866,180.740548953076,24731781.4642316
"PA",2,"t1000","D","rep2",204783.849,255.312991575965,69711969.4861741
"PA",2,"t1000","D","rep2",123264.614,198.08166309083,32555279.6551589
"PA",2,"t1000","D","rep2",175530.88,236.375156128009,55321518.8870491
"PA",2,"t1000","D","rep2",570724.022,426.224234981043,324341879.549672
"PA",2,"t1000","D","rep2",63201.633,141.836894378225,11952431.1258031
"PA",2,"t1000","D","rep2",51386.085,127.893310488784,8762582.03161075
"PA",2,"t1000","D","rep2",141864.982,212.50182651894,40195423.7254353
"PA",2,"t1000","D","rep2",43341.623,117.456660450358,6787683.06143792
"PA",2,"t1000","D","rep2",76538.683,156.086576855242,15928881.368638
"PA",2,"t1000","D","rep2",8982.137,53.4705807538801,640373.442401219
"PA",2,"t1000","D","rep2",2485.833,28.129436882062,93233.4432971292
"PA",2,"t1000","D","rep2",124968.006,199.445611048414,33232427.0908958
"PA",2,"t1000","D","rep2",134779.103,207.126823313359,37221823.2712187
"PA",2,"t1000","D","rep2",366.917,10.8070952854547,5287.07597447093
"PA",2,"t1000","S","rep2",6180.61,44.3548110766622,365519.718518039
"PA",2,"t1000","S","rep2",31359.864,99.9107338606776,4177582.70134806
"PA",2,"t1000","S","rep2",21959.066,83.6049508053342,2447848.84354811
"PA",2,"t1000","S","rep2",17027.645,73.6211093500226,1671458.81935782
"PA",2,"t1000","S","rep2",29784.005,97.3680812260746,3866681.89077041
"PA",2,"t1000","S","rep2",9098.694,53.8163938922067,652878.533611543
"PA",2,"t1000","S","rep2",11117.78,59.4886483828337,881842.273623601
"PA",2,"t1000","S","rep2",13316.143,65.1049918419247,1155929.8418412
"PA",2,"t1000","S","rep2",8020.942,50.5286565733425,540383.231616932
"PA",2,"t1000","S","rep2",25436.41,89.9814468211322,3051739.96498069
"PA",2,"t1000","S","rep2",20398.886,80.5801903754026,2191661.48976818
"PA",2,"t1000","S","rep2",16610.029,72.7126979316506,1610346.69508394
"PA",2,"t1000","S","rep2",14699.659,68.4035582643954,1340678.64116433
"PA",2,"t1000","S","rep2",11120.393,59.4956387489791,882153.179566234
"PA",2,"t1000","S","rep2",20870.86,81.5070614803272,2268163.29222307
"PA",2,"t1000","S","rep2",13375.205,65.2492144108637,1163628.82511234
"PA",2,"t1000","S","rep2",16417.163,72.2893165411787,1582380.65708684
"PA",2,"t1000","S","rep2",14358.876,67.6060070207313,1294328.36222108
"PA",2,"t1000","S","rep2",15740.301,70.7834261660779,1485536.57822046
"PA",2,"t1000","S","rep2",30616.623,98.7196727226242,4029950.66990929
"PA",2,"t1000","S","rep2",35016.485,105.575060288434,4929156.68661871
"PA",2,"t1000","S","rep2",9017.679,53.5762669111236,644178.102697112
"PA",2,"t1000","S","rep2",29961.191,97.6572746759852,3901237.67880887
"PA",2,"t1000","S","rep2",9328.67,54.4922736353159,677787.251058083
"PA",2,"t1000","S","rep2",12403.556,62.8345008624583,1039161.66690607
"PA",2,"t1000","S","rep2",10525.069,57.8812017451827,812271.522894625
"PA",2,"t1000","S","rep2",18160.8,76.0313236831149,1841052.88419242
"PA",2,"t1000","S","rep2",13908.332,66.5369038648957,1233889.79894007
"PA",2,"t1000","S","rep2",24841.085,88.9222297236853,2945232.88927413
"PA",2,"t1000","S","rep2",6982.913,47.1458401374004,438953.733321833
"PA",2,"t1000","S","rep2",6637.426,45.9647507837618,406783.509247548
"PA",2,"t1000","S","rep2",21814.285,83.3288820009651,2423679.97426723
"PA",2,"t1000","S","rep2",19854.784,79.4982643536559,2104561.15615565
"PA",2,"t1000","S","rep2",16890.182,73.3233380994313,1651259.36712924
"PA",2,"t1000","S","rep2",13181.816,64.7757852183644,1138483.30933867
"PA",2,"t1000","S","rep2",15950.938,71.2554647680071,1515455.33423422
"PA",2,"t1000","S","rep2",29596.888,97.0617434969844,3830300.7351533
"PA",2,"t1000","S","rep2",20716.149,81.2044027769212,2242990.00984362
"PA",2,"t1000","S","rep2",15066.053,69.250802274551,1391115.00981454
"PA",2,"t1000","S","rep2",10285.684,57.2191830015287,784717.913455862
"PA",2,"t1000","S","rep2",15572,70.4039881516238,1461774.53799612
"PA",2,"t1000","S","rep2",13782.367,66.2349127810495,1217165.16821522
"PA",2,"t1000","S","rep2",14695.477,68.3938272893579,1340106.55449697
"PA",2,"t1000","S","rep2",12403.556,62.8345008624583,1039161.66690607
"PA",2,"t1000","S","rep2",10621.24,58.1450401627751,823429.901837964
"PA",2,"t1000","S","rep2",15651.969,70.5845342192057,1473049.2553046
"PA",2,"t1000","S","rep2",15676.012,70.6387258912258,1476444.68631409
"PA",2,"t1000","S","rep2",23159.123,85.8590577996661,2651227.30699544
"PA",2,"t1000","S","rep2",9248.701,54.2582064084126,669090.570490256
"PA",2,"t1000","S","rep2",15580.886,70.4240729388937,1463025.93615545
"PA",2,"t1000","S","rep2",11543.758,60.6175906409453,933006.395869517
"PA",2,"t1000","S","rep2",18404.888,76.5405631316194,1878293.98919251
"PA",2,"t1000","S","rep2",11002.792,59.1802118044868,868196.748000951
"PA",2,"t1000","S","rep2",11928.968,61.6206819693687,980094.857801035
"PA",2,"t1000","S","rep2",15491.508,70.2217925454433,1450455.28132277
"PA",2,"t1000","S","rep2",26129.474,91.199067401933,3177311.54733741
"PA",2,"t1000","S","rep2",20826.433,81.420264786135,2260924.91921427
"PA",2,"t1000","S","rep2",18723.196,77.1996009559428,1927231.01309321
"PA",2,"t1000","S","rep2",25506.448,90.1052415780168,3064352.8784495
"PA",2,"t1000","S","rep2",12530.043,63.154070028843,1055097.61744855
"PA",2,"t1000","S","rep2",9088.24,53.7854686696228,651753.66370935
"PA",2,"t1000","S","rep2",8230.534,51.1845713156984,561701.805985708
"PA",2,"t1000","S","rep2",4565.027,38.1194599226685,232021.8183632
"PA",2,"t1000","S","rep2",13805.365,66.2901513188474,1220212.97981589
"PA",2,"t1000","S","rep2",29837.84,97.4560385731441,3877170.2479724
"PA",2,"t1000","S","rep2",8616.266,52.3702458442699,601647.958239498
"PA",2,"t1000","S","rep2",4743.781,38.8586205389593,245782.381065233
"PA",2,"t1000","S","rep2",11186.773,59.672945631952,890063.596034652
"PA",2,"t1000","S","rep2",31676.081,100.413195038593,4240928.66601503
"PA",2,"t1000","S","rep2",11885.587,61.5085347346004,974753.387774153
"PA",2,"t1000","S","rep2",2809.368,29.904006559797,112015.145467845
"PA",2,"t1000","S","rep2",6585.159,45.7834163403318,401988.101552378
"PA",2,"t1000","S","rep2",22390.794,84.4228114297593,2520391.70616612
"PA",2,"t1000","S","rep2",7880.343,50.0838405418278,526237.122969212
"PA",2,"t1000","S","rep2",12867.167,63.9980192137056,1097964.26785594
"PA",2,"t1000","S","rep2",18450.361,76.6350592741981,1885259.3451538
"PA",2,"t1000","S","rep2",28521.749,95.2824993267528,3623498.03985375
"PA",2,"t1000","S","rep2",9029.701,53.6119678577802,645466.719703155
"PA",2,"t1000","S","rep2",13274.852,65.0039739494953,1150557.51145521
"PA",2,"t1000","S","rep2",17138.974,73.8613895296247,1687877.91300281
"PA",2,"t1000","S","rep2",12326.723,62.6395864860961,1029521.1085982
"PA",2,"t1000","S","rep2",7794.101,49.8090293241594,517622.140352613
"PA",2,"t1000","S","rep2",12771.518,63.7597086017042,1085744.35477523
"PA",2,"t1000","S","rep2",17670.533,74.9980356278544,1767007.01799624
"PA",2,"t1000","S","rep2",18862.75,77.4867718105052,1948818.13995814
"PA",2,"t1000","S","rep2",11716.241,61.0687754847914,953995.321539611
"PA",2,"t1000","S","rep2",22544.982,84.7129898801572,2546470.44268577
"PA",2,"t1000","S","rep2",18929.13,77.6229941180974,1959114.3288676
"PA",2,"t1000","S","rep2",15290.802,69.7654172515214,1422358.90885386
"PA",2,"t1000","S","rep2",23808.283,87.0540742984582,2763477.38293429
"PA",2,"t1000","S","rep2",12784.584,63.7923151950696,1087410.94955446
"PA",2,"t1000","S","rep2",9068.901,53.7282127482579,649674.456427852
"PA",2,"t1000","S","rep2",27191.023,93.0331738486376,3372889.55984174
"PA",2,"t1000","S","rep2",8504.937,52.0308132597436,590025.051777178
"PA",2,"t1000","S","rep2",15055.076,69.225569900495,1389594.95466035
"PA",2,"t1000","S","rep2",12710.887,63.6081833907008,1078021.90847263
"PA",2,"t1000","S","rep2",19097.43,77.9673057742982,1985300.21908434
"PA",2,"t1000","S","rep2",19126.7,78.0270318548098,1989866.17356985
"PA",2,"t1000","S","rep2",14710.635,68.4290914198142,1342180.51634469
"PA",2,"t1000","S","rep2",8312.593,51.4390953625953,570123.01871659
"PA",2,"t1000","S","rep2",14855.938,68.7662121534511,1362115.44566202
"PA",2,"t1000","S","rep2",20805.003,81.378364059395,2257436.14452107
"PA",2,"t1000","S","rep2",13724.873,66.096616876486,1209556.89647924
"PA",2,"t1000","S","rep2",15053.508,69.2219648532659,1389377.86892581
"PA",2,"t1000","S","rep2",9512.651,55.0270011641205,697936.87686783
"PA",2,"t1000","S","rep2",15819.224,70.9606608689342,1496723.45263161
"PA",2,"t1000","S","rep2",15477.919,70.1909868519594,1448547.21203292
"PA",2,"t1000","S","rep2",18078.218,75.8582593656469,1828509.53321694
"PA",2,"t1000","S","rep2",10242.825,57.0998464091672,779818.312394637
"PA",2,"t1000","S","rep2",17812.177,75.2980214451584,1788295.58097461
"PA",2,"t1000","S","rep2",12427.599,62.8953704435214,1042184.59043805
"PA",2,"t1000","S","rep2",13353.775,65.1969217093411,1160833.36426554
"PA",2,"t1000","S","rep2",8226.875,51.1731926392938,561327.278925853
"PA",2,"t1000","S","rep2",19405.285,78.5932189168634,2033498.41619883
"PA",2,"t1000","S","rep2",20518.056,80.8152217720934,2210894.99462964
"PA",2,"t1000","S","rep2",6206.743,44.4484831901162,367840.415867828
"PA",2,"t1000","S","rep2",10026.438,56.4934893470817,755237.957789567
"PA",2,"t1000","S","rep2",10113.725,56.7388636971535,765121.685660658
"PA",2,"t1000","S","rep2",19527.59,78.8405032349726,2052753.36342163
"PA",2,"t1000","S","rep2",10660.441,58.2522425437769,827992.793007498
"PA",2,"t1000","S","rep2",7749.152,49.665195974051,513150.870283613
"PA",2,"t1000","S","rep2",13007.766,64.3467210894649,1116009.4543987
"PA",2,"t1000","S","rep2",15874.105,71.083644784293,1504518.98811809
"PA",2,"t1000","S","rep2",7989.059,50.4281316430183,537164.425274454
"PA",2,"t1000","S","rep2",26978.295,92.668538409121,3333385.55522679
"PA",2,"t1000","S","rep2",9922.426,56.1997000946365,743516.487214965
"PA",2,"t1000","S","rep2",16464.726,72.3939573383532,1589262.22884223
"PA",2,"t1000","S","rep2",28818.628,95.7771068609457,3680219.75138912
"PA",2,"t1000","S","rep2",13658.494,65.9365882540338,1200792.66006426
"PA",2,"t1000","S","rep2",19943.115,79.6749061235735,2118621.08724884
"PA",2,"t1000","S","rep2",7609.075,49.2142641641011,499300.036125944
"PA",2,"t1000","S","rep2",14794.263,68.6233209026135,1353641.94315555
"PA",2,"t1000","S","rep2",11967.124,61.7191532539722,984801.013553719
"PA",2,"t1000","S","rep2",12709.319,63.6042599545305,1077822.4393614
"PA",2,"t1000","S","rep2",21824.739,83.3488463452311,2425422.4232477
"PA",2,"t1000","S","rep2",5462.457,41.6983700635151,303700.737922718
"PA",2,"t1000","S","rep2",11721.467,61.0823937536592,954633.683552696
"PA",2,"t1000","S","rep2",16316.809,72.0680346316774,1567893.80812062
"PA",2,"t1000","S","rep2",14190.575,67.2086327277422,1271638.85782731
"PA",2,"t1000","S","rep2",8667.488,52.5256805646473,607020.941314552
"PA",2,"t1000","S","rep2",13477.649,65.4986176893458,1177023.17226959
"PA",2,"t1000","S","rep2",7891.841,50.120365227027,527389.270978168
"PA",2,"t1000","S","rep2",16930.428,73.4106437086807,1657164.82365796
"PA",2,"t1000","S","rep2",15531.232,70.3117677932652,1456037.83723644
"PA",2,"t1000","S","rep2",5477.092,41.7541917792472,304922.06634744
"PA",2,"t1000","S","rep2",10221.918,57.0415423630887,777431.958172025
"PA",2,"t1000","S","rep2",26998.68,92.7035423158823,3337164.36513729
"PA",2,"t1000","S","rep2",13555.005,65.6863159171734,1187171.12091849
"PA",2,"t1000","S","rep2",13788.117,66.2487279346463,1217926.9491521
"PA",2,"t1000","S","rep2",12664.892,63.4929943462269,1072175.8882021
"PA",2,"t1000","S","rep2",16688.953,72.885243567931,1621837.87239834
"PA",2,"t1000","S","rep2",15147.59,69.4379409894816,1402423.28073715
"PA",2,"t1000","S","rep2",11439.224,60.3425064897945,920361.931277617
"PA",2,"t1000","S","rep2",20316.827,80.4179512918961,2178450.13878917
"PA",2,"t1000","S","rep2",12679.527,63.529668629974,1074034.86492641
"PA",2,"t1000","S","rep2",7786.784,49.7856438019813,516893.406115956
"PA",2,"t1000","S","rep2",12077.408,62.002889980026,998445.599290514
"PA",2,"t1000","S","rep2",15821.315,70.9653505376243,1497020.21992157
"PA",2,"t1000","S","rep2",9668.93,55.4771665446158,715206.453224309
"PA",2,"t1000","S","rep2",10324.362,57.3266647655369,789148.319056064
"PA",2,"t1000","S","rep2",10250.142,57.1202375116534,780654.060757565
"PA",2,"t1000","S","rep2",16567.692,72.6199707714627,1604193.74505413
"PA",2,"t1000","S","rep2",24823.837,88.8913535171727,2942165.96055956
"PA",2,"t1000","S","rep2",11569.369,60.6847965276994,936113.071625164
"PA",2,"t1000","S","rep2",18309.239,76.3414159038318,1863670.97250888
"PA",2,"t1000","S","rep2",14827.191,68.6996468668895,1358163.7143039
"PA",2,"t1000","S","rep2",19579.335,78.9448915092314,2060917.96986386
"PA",2,"t1000","S","rep2",38147.297,110.19374649357,5604791.43337725
"PA",2,"t1000","S","rep2",10997.042,59.1647461532488,867516.26448882
"PA",2,"t1000","S","rep2",8159.973,50.9646944157699,554494.040514577
"PA",2,"t1000","S","rep2",15084.346,69.2928312195202,1393649.38857979
"PA",2,"t1000","S","rep2",10192.648,56.9598158774363,774095.137844692
"PA",2,"t1000","S","rep2",12778.312,63.7766653121733,1086610.8369047
"PA",2,"t1000","D","rep3",120173.003,195.58183685428,31338208.8893799
"PA",2,"t1000","D","rep3",17827.335,75.3300535962262,1790578.8013705
"PA",2,"t1000","D","rep3",45227.427,119.984737115834,7235467.91869407
"PA",2,"t1000","D","rep3",303396.063,310.763521479179,125712571.921065
"PA",2,"t1000","D","rep3",646.547,14.3458113044356,12366.9883485985
"PA",2,"t1000","D","rep3",94768.476,173.682880012312,21946215.7947436
"PA",2,"t1000","D","rep3",83664.808,163.191101203677,18204469.5326856
"PA",2,"t1000","D","rep3",8504.414,52.0292134516738,589970.628383204
"PA",2,"t1000","D","rep3",237366.246,274.874558204527,86994589.3358893
"PA",2,"t1000","D","rep3",37523.226,109.288671861766,5467818.04467849
"PA",2,"t1000","D","rep3",22694.467,84.9933715519734,2571839.02120666
"PA",2,"t1000","D","rep3",549.852,13.2296382240003,9699.12404899068
"PA",2,"t1000","D","rep3",3767.95,34.6320044993964,173988.881804668
"PA",2,"t1000","D","rep3",20097.827,79.983354674029,2143322.16682437
"PA",2,"t1000","D","rep3",41377.417,114.764284060196,6331532.85102022
"PA",2,"t1000","D","rep3",490.79,12.4989323160077,8179.13465516458
"PA",2,"t1000","D","rep3",32423.504,101.590953671671,4391912.92364967
