"Condition","Line","EvoTime","Replicate","DNA_content"
"PM",NA,"t0","B",2.9455102172591
"PM",NA,"t0","B",2.00774978193905
"PM",NA,"t0","B",1.93781639239008
"PM",NA,"t0","B",4.50660553017424
"PM",NA,"t0","B",4.77558354120055
"PM",NA,"t0","B",2.11719908752173
"PM",NA,"t0","B",4.35675592386535
"PM",NA,"t0","B",2.23985609783048
"PM",NA,"t0","B",4.5307921115377
"PM",NA,"t0","B",1.90552295134524
"PM",NA,"t0","B",3.52621149944991
"PM",NA,"t0","B",2.32670892786048
"PM",NA,"t0","B",1.71665322042117
"PM",NA,"t0","B",2.10666686981997
"PM",NA,"t0","B",2.14783095732608
"PM",NA,"t0","B",1.74855360160267
"PM",NA,"t0","B",4.61242349861038
"PM",NA,"t0","B",1.91023520311596
"PM",NA,"t0","B",2.93763115363488
"PM",NA,"t0","B",2.11064660093628
"PM",NA,"t0","B",3.64780546149191
"PM",NA,"t0","B",4.38495796905997
"PM",NA,"t0","B",4.35502288719517
"PM",NA,"t0","B",4.31273321917131
"PM",NA,"t0","B",2.65460571908354
"PM",NA,"t0","B",4.05430529220418
"PM",NA,"t0","B",1.97680525087976
"PM",NA,"t0","B",2.02367317299366
"PM",NA,"t0","B",1.95718799042763
"PM",NA,"t0","B",3.6613079611155
"PM",NA,"t0","B",2.0466805747671
"PM",NA,"t0","B",1.89159612573282
"PM",NA,"t0","B",2.04727016456211
"PM",NA,"t0","B",3.24285107069685
"PM",NA,"t0","B",2.09283384258402
"PM",NA,"t0","B",1.80180874649584
"PM",NA,"t0","B",2.32146068536703
"PM",NA,"t0","B",3.87287243255807
"PM",NA,"t0","B",4.64634724477021
"PM",NA,"t0","B",2.71315823895308
"PM",NA,"t0","B",4.51983110125775
"PM",NA,"t0","B",4.446087710988
"PM",NA,"t0","B",4.31014259734475
"PM",NA,"t0","B",1.47072281047251
"PM",NA,"t0","B",3.01315671305773
"PM",NA,"t0","B",1.59138325533908
"PM",NA,"t0","B",2.69709638362843
"PM",NA,"t0","B",3.98070483279383
"PM",NA,"t0","B",2.15726439404624
"PM",NA,"t0","B",2.48035513512209
"PM",NA,"t0","B",2.89789190813337
"PM",NA,"t0","B",4.4068665898518
"PM",NA,"t0","B",2.15443257639445
"PM",NA,"t0","B",2.21013541225478
"PM",NA,"t0","B",4.51330094761909
"PM",NA,"t0","B",2.10307573197763
"PM",NA,"t0","B",1.94419914858
"PM",NA,"t0","B",3.84436219269788
"PM",NA,"t0","B",1.93368926382502
"PM",NA,"t0","B",2.08638855414312
"PM",NA,"t0","B",2.00528422461447
"PM",NA,"t0","B",3.7082875479633
"PM",NA,"t0","B",4.25295685381818
"PM",NA,"t0","B",2.32503842344129
"PM",NA,"t0","B",4.30682392145314
"PM",NA,"t0","B",2.03659948259031
"PM",NA,"t0","B",2.34964933079358
"PM",NA,"t0","B",4.43383138979477
"PM",NA,"t0","B",2.7160481222665
"PM",NA,"t0","B",3.90483981257992
"PM",NA,"t0","B",3.36000524291886
"PM",NA,"t0","B",2.95229496649107
"PM",NA,"t0","B",1.99233111548168
"PM",NA,"t0","B",4.26231435851928
"PM",NA,"t0","B",4.09829226418338
"PM",NA,"t0","B",1.80949128018839
"PM",NA,"t0","B",4.79370449421838
"PM",NA,"t0","B",3.14656033735734
"PM",NA,"t0","B",3.83391484019389
"PM",NA,"t0","B",4.4870910012773
"PM",NA,"t0","B",1.91438466462781
"PM",NA,"t0","B",1.4207908080603
"PM",NA,"t0","B",4.02062720845894
"PM",NA,"t0","B",2.27859929390558
"PM",NA,"t0","B",3.42084465653874
"PM",NA,"t0","B",3.92750775356229
"PM",NA,"t0","B",5.84681459966056
"PM",NA,"t0","B",8.58239958377078
"PM",NA,"t0","B",9.17746541733091
"PM",NA,"t0","B",8.33870693508954
"PM",NA,"t0","B",3.71755125428792
"PM",NA,"t0","B",9.23422236827929
"PM",NA,"t0","B",8.25489585241107
"PM",NA,"t0","B",3.87202824716977
"PM",NA,"t0","B",8.93850735336717
"PM",NA,"t0","B",-0.00918777430556486
"PM",NA,"t0","B",5.98026288985373
"PM",NA,"t0","B",5.57968129003833
"PM",NA,"t0","B",3.91953935815095
"PM",NA,"t0","B",4.13590541315137
"PM",NA,"t0","B",8.8813216098406
"PM",NA,"t0","B",8.57486444752699
"PM",NA,"t0","B",5.03481545425178
"PM",NA,"t0","B",4.46969363573516
"PM",NA,"t0","B",3.84957470247649
"PM",NA,"t0","B",4.33396738497036
"PM",NA,"t0","B",7.44164606198257
"PM",NA,"t0","B",7.44543819634593
"PM",NA,"t0","B",1.80522568735328
"PM",NA,"t0","B",6.65836261954437
"PM",NA,"t0","B",4.21958696473852
"PM",NA,"t0","B",5.51620212210898
"PM",NA,"t0","B",4.23805631172612
"PM",NA,"t0","B",8.87969130472561
"PM",NA,"t0","B",5.26517086711561
"PM",NA,"t0","B",8.05694107873662
"PM",NA,"t0","B",3.61202361415993
"PM",NA,"t0","B",3.9691006336466
"PM",NA,"t0","B",4.40678619124339
"PM",NA,"t0","B",3.94742427550129
"PM",NA,"t0","B",3.89814886172443
"PM",NA,"t0","B",3.82051507212549
"PM",NA,"t0","B",4.62945907041467
"PM",NA,"t0","B",3.68573127171483
"PM",NA,"t0","B",7.04846560073028
"PM",NA,"t0","B",3.96102950668006
"PM",NA,"t0","B",4.13972881364022
"PM",NA,"t0","B",3.97456327242915
"PM",NA,"t0","B",4.3737646961335
"PM",NA,"t0","B",8.93058362384939
"PM",NA,"t0","B",3.98512228966704
"PM",NA,"t0","B",4.3436464841051
"PM",NA,"t0","B",4.53317727025388
"PM",NA,"t0","B",4.54611697961859
"PM",NA,"t0","B",4.31391239876133
"PM",NA,"t0","B",4.58962602653668
"PM",NA,"t0","B",4.45820556791119
"PM",NA,"t0","B",4.73146703813003
"PM",NA,"t0","B",5.42722766213481
"PM",NA,"t0","B",3.6031172349838
"PM",NA,"t0","B",4.59620531265826
"PM",NA,"t0","B",4.4062859332355
"PM",NA,"t0","B",8.53675997372982
"PM",NA,"t0","B",4.38238074700148
"PM",NA,"t0","B",3.59890524122097
"PM",NA,"t0","B",4.44548918801428
"PM",NA,"t0","B",6.92618825051679
"PM",NA,"t0","B",10.1680834710914
"PM",NA,"t0","B",4.10064615677406
"PM",NA,"t0","B",4.13609747649368
"PM",NA,"t0","B",3.32119058141406
"PM",NA,"t0","B",8.36946833598522
"PM",NA,"t0","B",4.10862348536411
"PM",NA,"t0","B",8.46740277420779
"PM",NA,"t0","B",4.50259453293244
"PM",NA,"t0","B",8.79770259050444
"PM",NA,"t0","B",3.97164658957959
"PM",NA,"t0","B",3.80648998154723
"PM",NA,"t0","B",6.18658358539221
"PM",NA,"t0","B",8.73453161724066
"PM",NA,"t0","B",3.8850885544471
"PM",NA,"t0","B",4.01522710192738
"PM",NA,"t0","B",4.16858744747019
"PM",NA,"t0","B",3.94966203676871
"PM",NA,"t0","B",8.7224003605494
"PM",NA,"t0","B",8.00302487861875
"PM",NA,"t0","B",4.0501290311562
"PM",NA,"t0","B",4.66379820938462
"PM",NA,"t0","B",3.97483573437987
"PM",NA,"t0","B",7.99521728042423
"PM",NA,"t0","B",7.91080767477203
"PM",NA,"t0","B",4.55804277319947
"PM",NA,"t0","B",7.48626282306098
"PM",NA,"t0","B",3.53837848885601
"PM",NA,"t0","B",9.33866016060438
"PM",NA,"t0","B",8.35439359690828
"PM",NA,"t0","B",4.48679173979044
"PM",NA,"t0","B",3.87248830587345
"PM",NA,"t0","B",9.09131830841918
"PM",NA,"t0","B",7.29198851901599
"PM",NA,"t0","B",4.08492376224047
"PM",NA,"t0","B",8.41145427593287
"PM",NA,"t0","B",8.77356067503455
"PM",NA,"t0","B",3.71010098324189
"PM",NA,"t0","B",1.89530339489841
"PM",NA,"t0","B",1.8523258721137
"PM",NA,"t0","B",4.547175561296
"PM",NA,"t0","B",1.62472187829325
"PM",NA,"t0","B",3.67616830390335
"PM",NA,"t0","B",2.44199606573162
"PM",NA,"t0","B",1.82824202230544
"PM",NA,"t0","B",3.97421041187001
"PM",NA,"t0","B",1.77753283334526
"PM",NA,"t0","B",3.48316697782486
"PM",NA,"t0","B",4.69341616340514
"PM",NA,"t0","B",4.71403393987304
"PM",NA,"t0","B",4.73677781287447
"PM",NA,"t0","B",3.06915881040492
"PM",NA,"t0","B",3.10171578022177
"PM",NA,"t0","B",1.02640436768186
"PM",NA,"t0","B",5.14763703479833
"PM",NA,"t0","B",4.76688262513481
"PM",NA,"t0","B",0.628574186909836
"PM",NA,"t0","C",2.61025984272467
"PM",NA,"t0","C",3.39971287949978
"PM",NA,"t0","C",2.10488794872284
"PM",NA,"t0","C",2.79947691654333
"PM",NA,"t0","C",2.68813543639186
"PM",NA,"t0","C",4.301124197915
"PM",NA,"t0","C",2.1308376684954
"PM",NA,"t0","C",3.63786874571802
"PM",NA,"t0","C",2.35664869349078
"PM",NA,"t0","C",5.29173382303909
"PM",NA,"t0","C",2.5267361097114
"PM",NA,"t0","C",2.00790913180713
"PM",NA,"t0","C",2.15959824076625
"PM",NA,"t0","C",1.9825497791737
"PM",NA,"t0","C",2.23967669689291
"PM",NA,"t0","C",3.05116716971256
"PM",NA,"t0","C",2.96329058047937
"PM",NA,"t0","C",2.31779019970572
"PM",NA,"t0","C",2.09090417783013
"PM",NA,"t0","C",4.09861064629098
"PM",NA,"t0","C",2.6849809373499
"PM",NA,"t0","C",4.28837402999959
"PM",NA,"t0","C",2.15532468759487
"PM",NA,"t0","C",2.24120107771486
"PM",NA,"t0","C",4.78424718107618
"PM",NA,"t0","C",1.90915040202416
"PM",NA,"t0","C",4.55772242864393
"PM",NA,"t0","C",2.32624038010025
"PM",NA,"t0","C",2.2447697148992
"PM",NA,"t0","C",4.12679847432236
"PM",NA,"t0","C",1.89202975498915
"PM",NA,"t0","C",4.38619874609974
"PM",NA,"t0","C",2.56630833093332
"PM",NA,"t0","C",2.78040893909415
"PM",NA,"t0","C",3.33487823159265
"PM",NA,"t0","C",4.61760504174217
"PM",NA,"t0","C",2.58553491447958
"PM",NA,"t0","C",4.77680150596317
"PM",NA,"t0","C",3.02052094717641
"PM",NA,"t0","C",4.47281529800611
"PM",NA,"t0","C",4.4260353108168
"PM",NA,"t0","C",2.07077001495057
"PM",NA,"t0","C",4.62562346109464
"PM",NA,"t0","C",2.23512117732672
"PM",NA,"t0","C",4.46263807344336
"PM",NA,"t0","C",2.06840854639402
"PM",NA,"t0","C",3.00422857642617
"PM",NA,"t0","C",3.75185366082085
"PM",NA,"t0","C",2.04102256029788
"PM",NA,"t0","C",2.92044049991775
"PM",NA,"t0","C",2.90298501778891
"PM",NA,"t0","C",2.93418636166485
"PM",NA,"t0","C",3.66000310771078
"PM",NA,"t0","C",4.52661801071621
"PM",NA,"t0","C",3.15095683912656
"PM",NA,"t0","C",2.48246738572588
"PM",NA,"t0","C",3.14932672090655
"PM",NA,"t0","C",2.24315721957887
"PM",NA,"t0","C",2.093248023487
"PM",NA,"t0","C",2.17050681566554
"PM",NA,"t0","C",3.45441436009334
"PM",NA,"t0","C",3.48343046440948
"PM",NA,"t0","C",2.130696685298
"PM",NA,"t0","C",2.19598071714686
"PM",NA,"t0","C",2.35409337303779
"PM",NA,"t0","C",2.05976451410306
"PM",NA,"t0","C",1.89235577863316
"PM",NA,"t0","C",1.96800207549136
"PM",NA,"t0","C",2.59501603450513
"PM",NA,"t0","C",3.0957442944424
"PM",NA,"t0","C",2.23127938519741
"PM",NA,"t0","C",2.09504555925393
"PM",NA,"t0","C",2.10828035691043
"PM",NA,"t0","C",4.70946440630208
"PM",NA,"t0","C",2.16633018844239
"PM",NA,"t0","C",2.16783694636467
"PM",NA,"t0","C",2.20940055524995
"PM",NA,"t0","C",2.24728978955284
"PM",NA,"t0","C",4.54341263410721
"PM",NA,"t0","C",1.97061026464338
"PM",NA,"t0","C",1.99767022709551
"PM",NA,"t0","C",3.30925453546409
"PM",NA,"t0","C",4.4698810852101
"PM",NA,"t0","C",2.2333941331585
"PM",NA,"t0","C",2.14202820978951
"PM",NA,"t0","C",1.89049656271736
"PM",NA,"t0","C",2.18979507936066
"PM",NA,"t0","C",2.01403308944445
"PM",NA,"t0","C",4.16233505151854
"PM",NA,"t0","C",3.3401474785957
"PM",NA,"t0","C",2.54738133668155
"PM",NA,"t0","C",1.86090771416176
"PM",NA,"t0","C",1.95539289077336
"PM",NA,"t0","C",1.94607037684488
"PM",NA,"t0","C",3.64932363050727
"PM",NA,"t0","C",4.03098276878525
"PM",NA,"t0","C",1.90379304052272
"PM",NA,"t0","C",1.62989793376203
"PM",NA,"t0","C",3.85663061084309
"PM",NA,"t0","C",4.26964088764425
"PM",NA,"t0","C",4.39394401050724
"PM",NA,"t0","C",1.37567879448933
"PM",NA,"t0","C",2.28641262683303
"PM",NA,"t0","C",3.67359917481063
"PM",NA,"t0","C",1.72715871707256
"PM",NA,"t0","C",2.09424371731868
"PM",NA,"t0","C",4.08913833771526
"PM",NA,"t0","C",3.06183783546623
"PM",NA,"t0","C",2.95993341809114
"PM",NA,"t0","C",3.20212492833513
"PM",NA,"t0","C",3.53189343851783
"PM",NA,"t0","C",1.81885947553539
"PM",NA,"t0","C",2.07350156440031
"PM",NA,"t0","C",1.66183062797451
"PM",NA,"t0","C",4.10799484036832
"PM",NA,"t0","C",3.91013373425871
"PM",NA,"t0","C",1.62600327293369
"PM",NA,"t0","C",3.63929620059176
"PM",NA,"t0","C",1.87078534943002
"PM",NA,"t0","C",2.19027089765191
"PM",NA,"t0","C",2.58164025365123
"PM",NA,"t0","C",3.64468880789254
"PM",NA,"t0","C",4.41425440238355
"PM",NA,"t0","C",2.85630195654782
"PM",NA,"t0","C",3.25819218365357
"PM",NA,"t0","C",3.80359449426889
"PM",NA,"t0","C",3.83521878773704
"PM",NA,"t0","C",2.37259741769734
"PM",NA,"t0","C",3.57721953648389
"PM",NA,"t0","C",3.13382738064172
"PM",NA,"t0","C",4.17612497051482
"PM",NA,"t0","C",2.23374659115202
"PM",NA,"t0","C",3.90942881827168
"PM",NA,"t0","C",3.9871017485926
"PM",NA,"t0","C",1.85031635145662
"PM",NA,"t0","C",1.63971388888143
"PM",NA,"t0","C",3.78144250937646
"PM",NA,"t0","C",1.97325369959474
"PM",NA,"t0","C",3.8607015006682
"PM",NA,"t0","C",2.72049108019656
"PM",NA,"t0","C",2.62112436037478
"PM",NA,"t0","C",3.96801614824375
"PM",NA,"t0","C",3.86846438797537
"PM",NA,"t0","C",3.24714262555687
"PM",NA,"t0","C",3.13840052310758
"PM",NA,"t0","C",2.1217883095119
"PM",NA,"t0","C",2.35893085899879
"PM",NA,"t0","C",1.88339453414803
"PM",NA,"t0","C",3.60355696004931
"PM",NA,"t0","C",3.28733164826744
"PM",NA,"t0","C",4.24343563582639
"PM",NA,"t0","C",2.08003966018002
"PM",NA,"t0","C",1.99440117920565
"PM",NA,"t0","C",2.86179148979682
"PM",NA,"t0","C",2.02302957972893
"PM",NA,"t0","C",1.96849551668228
"PM",NA,"t0","C",2.07009153331305
"PM",NA,"t0","C",2.99109951616772
"PM",NA,"t0","C",1.96894490062402
"PM",NA,"t0","C",2.42557185412268
"PM",NA,"t0","C",2.63881775164924
"PM",NA,"t0","C",4.96510218899868
"PM",NA,"t0","C",4.45913992785772
"PM",NA,"t0","C",4.51607951671011
"PM",NA,"t0","C",3.63228228652081
"PM",NA,"t0","C",2.26546781056839
"PM",NA,"t0","C",2.51928162314855
"PM",NA,"t0","C",4.11514092618685
"PM",NA,"t0","C",4.38656882699293
"PM",NA,"t0","C",3.99792220899352
"PM",NA,"t0","C",2.28848331754493
"PM",NA,"t0","C",1.13969935638104
"PM",NA,"t0","C",1.77092518841732
"PM",NA,"t0","C",2.15670808521942
"PM",NA,"t0","C",1.98210920668181
"PM",NA,"t0","C",1.6402425758717
"PM",NA,"t0","C",3.50667506908181
"PM",NA,"t0","C",3.14430419449896
"PM",NA,"t0","C",2.03044882049243
"PM",NA,"t0","C",2.0110195735999
"PM",NA,"t0","C",1.87265337679565
"PM",NA,"t0","C",1.48135451239504
"PM",NA,"t0","C",3.71741851485441
"PM",NA,"t0","C",2.60286703631069
"PM",NA,"t0","C",1.97346517439085
"PM",NA,"t0","C",4.14398080150623
"PM",NA,"t0","C",3.29335867995655
"PM",NA,"t0","C",2.32134121399039
"PM",NA,"t0","C",4.48253432717729
"PM",NA,"t0","C",2.25831291330003
"PM",NA,"t0","C",3.0124937163741
"PM",NA,"t0","C",4.52126946066462
"PM",NA,"t0","C",1.76550614676702
"PM",NA,"t0","C",4.23141681824752
"PM",NA,"t0","C",4.12394356457489
"PM",NA,"t0","C",4.18422269291583
"PM",NA,"t0","C",3.87766354160612
"PM",NA,"t0","C",4.13961913383648
"PM",NA,"t0","C",3.44079185864398
"PM",NA,"t0","C",3.77063967187521
"PM",NA,"t0","C",3.4870167244935
"PM",NA,"t0","C",4.0022221965144
"PM",NA,"t0","C",4.48829701537127
"PM",NA,"t0","C",4.06091526388453
"PM",NA,"t0","C",3.78539003890383
"PM",NA,"t0","C",4.43874142148302
"PM",NA,"t0","C",2.54900264345172
"PM",NA,"t0","C",3.58199534229602
"PM",NA,"t0","C",4.73267376517506
"PM",NA,"t0","C",4.03893950798885
"PM",NA,"t0","C",2.98790977132641
"PM",NA,"t0","C",2.01338985360629
"PM",NA,"t0","C",4.52499670394604
"PM",NA,"t0","C",4.22065803799547
"PM",NA,"t0","C",0.779346303811058
"PM",NA,"t0","C",2.13297885080601
"PM",NA,"t0","C",4.43770167040215
"PM",NA,"t0","C",2.11552336867717
"PM",NA,"t0","C",1.84574320899076
"PM",NA,"t0","C",2.03355045083536
"PM",NA,"t0","C",1.92865895196522
"PM",NA,"t0","C",1.99943251706308
"PM",NA,"t0","C",1.97766823596352
"PM",NA,"t0","C",4.36670781905835
"PM",NA,"t0","C",2.15273412134254
"PM",NA,"t0","C",2.12214076750542
"PM",NA,"t0","C",3.12968599921791
"PM",NA,"t0","C",3.66896435219591
"PM",NA,"t0","C",1.99689481950977
"PM",NA,"t0","C",3.62244870850173
"PM",NA,"t0","C",4.53692740702653
"PM",NA,"t0","C",1.82916006039587
"PM",NA,"t0","C",2.5848652442919
"PM",NA,"t0","C",4.15125905907232
"PM",NA,"t0","C",1.23131200034549
"PM",NA,"t0","C",2.28038559514392
"PM",NA,"t0","C",2.22014171260233
"PM",NA,"t0","C",4.18824952549175
"PM",NA,"t0","C",2.11794651738258
"PM",NA,"t0","C",1.87747323985697
"PM",NA,"t0","C",4.40160997186619
"PM",NA,"t0","C",2.08236588293722
"PM",NA,"t0","C",2.82462479438064
"PM",NA,"t0","C",2.02653653676441
"PM",NA,"t0","C",1.98000327017056
"PM",NA,"t0","C",4.31706411067173
"PM",NA,"t0","C",2.52413673200922
"PM",NA,"t0","C",2.87773140255355
"PM",NA,"t0","C",2.19872107804644
"PM",NA,"t0","C",2.16521113431298
"PM",NA,"t0","C",4.16871454120116
"PM",NA,"t0","C",2.06160610711917
"PM",NA,"t0","C",1.86499622688653
"PM",NA,"t0","C",4.24310080073255
"PM",NA,"t0","C",3.6077864559715
"PM",NA,"t0","C",4.65388178072473
"PM",NA,"t0","C",2.5323666261578
"PM",NA,"t0","C",4.03259526410558
"PM",NA,"t0","C",2.91149687833231
"PM",NA,"t0","C",1.99748518664891
"PM",NA,"t0","C",4.42221114158716
"PM",NA,"t0","C",3.15429637861512
"PM",NA,"t0","C",2.45040251976583
"PM",NA,"t0","C",2.65104804402422
"PM",NA,"t0","C",4.26228332702962
"PM",NA,"t0","C",4.30005801248462
"PM",NA,"t0","C",3.83526284498623
"PM",NA,"t0","C",1.86674970540427
"PM",NA,"t0","C",4.78704922212462
"PM",NA,"t0","C",3.54617679870503
"PM",NA,"t0","C",2.01645623814987
"PM",NA,"t0","C",2.03999162066685
"PM",NA,"t0","C",3.1210772127263
"PM",NA,"t0","C",4.41874824180087
"PM",NA,"t0","C",2.14844294527149
"PM",NA,"t0","C",2.09896665443179
"PM",NA,"t0","C",3.63017635000955
"PM",NA,"t0","C",3.62555033884467
"PM",NA,"t0","C",3.17584037346874
"PM",NA,"t0","C",3.94097380869129
"PM",NA,"t0","C",2.49621324747298
"PM",NA,"t0","C",2.26501842662665
"PM",NA,"t0","C",3.99431832600982
"PM",NA,"t0","C",2.80962770675656
"PM",NA,"t0","C",3.716299460725
"PM",NA,"t0","C",3.87571621119194
"PM",NA,"t0","C",2.36766300578813
"PM",NA,"t0","C",2.17574081686924
"PM",NA,"t0","C",3.79376972769965
"PM",NA,"t0","C",2.05648665476336
"PM",NA,"t0","C",2.8044730086014
"PM",NA,"t0","C",4.62148207967084
"PM",NA,"t0","C",3.9494416119855
"PM",NA,"t0","C",4.41213084297262
"PM",NA,"t0","C",4.1288074848854
"PM",NA,"t0","C",4.12348536918332
"PM",NA,"t0","C",4.39334483191826
"PM",NA,"t0","C",3.32290347126297
"PM",NA,"t0","C",2.95234675978072
"PM",NA,"t0","C",4.32388417284625
"PM",NA,"t0","C",1.6022564156206
"PM",NA,"t0","C",2.22572817179954
"PM",NA,"t0","C",3.62828188829441
"PM",NA,"t0","C",2.00991814237016
"PM",NA,"t0","C",2.47335634659351
"PM",NA,"t0","C",4.99964307236318
"PM",NA,"t0","C",4.25519010991013
"PM",NA,"t0","C",3.12192311191074
"PM",NA,"t0","C",1.52602856307309
"PM",NA,"t0","C",2.09779473160335
"PM",NA,"t0","C",4.0921254192103
"PM",NA,"t0","C",0.921404498097375
"PM",NA,"t0","C",3.95278115147405
"PM",NA,"t0","C",3.67873625006612
"PM",NA,"t0","C",1.9547760892847
"PM",NA,"t0","C",2.24531602478915
"PM",NA,"t0","C",2.52987298585368
"PM",NA,"t0","C",2.16416257178227
"PM",NA,"t0","C",3.98489888613313
"PM",NA,"t0","C",2.63985750273011
"PM",NA,"t0","C",2.19735530332157
"PM",NA,"t0","C",3.74488380399909
"PM",NA,"t0","C",1.927909978729
"PM",NA,"t0","C",1.87808122989579
"PM",NA,"t0","C",4.55315809762791
"PM",NA,"t0","C",3.78129271472921
"PM",NA,"t0","C",2.78762551651138
"PM",NA,"t0","C",2.1509101512261
"PM",NA,"t0","C",2.13871510465047
"PM",NA,"t0","C",4.45848788056972
"PM",NA,"t0","C",2.04361312655022
"PM",NA,"t0","C",3.77453433270356
"PM",NA,"t0","C",3.88525901136637
"PM",NA,"t0","C",4.68887204803095
"PM",NA,"t0","C",2.0060411044415
"PM",NA,"t0","C",1.91990918227621
"PM",NA,"t0","C",4.3875380864751
"PM",NA,"t0","C",3.49569600258381
"PM",NA,"t0","C",3.98217614813322
"PM",NA,"t0","C",2.68424958701336
"PM",NA,"t0","C",2.2492811772162
"PM",NA,"t0","C",3.42055195836637
"PM",NA,"t0","C",3.63171835373118
"PM",NA,"t0","C",1.95207978563431
"PM",NA,"t0","C",4.23159304724428
"PM",NA,"t0","C",2.08455993394685
"PM",NA,"t0","C",2.51563368291567
"PM",NA,"t0","C",3.89773602433681
"PM",NA,"t0","C",4.31073748968813
"PM",NA,"t0","C",3.68772392890075
"PM",NA,"t0","C",1.66695008033032
"PM",NA,"t0","C",3.9516532858948
"PM",NA,"t0","C",4.12570585454247
"PM",NA,"t0","C",1.9865501774001
"PM",NA,"t0","C",4.08700596685449
"PM",NA,"t0","C",0.919087086790012
"PM",NA,"t0","C",2.04573668596115
"PM",NA,"t0","C",3.75713171927374
"PM",NA,"t0","C",3.61831613852777
"PM",NA,"t0","C",3.42012900877415
"PM",NA,"t0","C",2.5786796065057
"PM",NA,"t0","C",4.14335518856774
"PM",NA,"t0","C",3.27625565582123
"PM",NA,"t0","C",3.15115950247283
"PM",NA,"t0","C",3.28982528857156
"PM",NA,"t0","C",4.36847010902592
"PM",NA,"t0","C",1.99479769444836
"PM",NA,"t0","C",3.15945988822011
"PM",NA,"t0","C",4.69887304359695
"PM",NA,"t0","C",2.54789240077215
"PM",NA,"t0","C",4.24358543047364
"PM",NA,"t0","C",2.1185545074214
"PM",NA,"t0","C",1.99424257310857
"PM",NA,"t0","C",4.92087752226236
"PM",NA,"t0","C",3.77082471232181
"PM",NA,"t0","C",4.42971849684904
"PM",NA,"t0","C",2.07423291473686
"PM",NA,"t0","C",3.01733120233509
"PM",NA,"t0","C",4.5540392426117
"PM",NA,"t0","C",2.04041457025907
"PM",NA,"t0","C",3.37096993012861
"PM",NA,"t0","C",4.25625629534051
"PM",NA,"t0","C",4.047627597529
"PM",NA,"t0","C",4.49905579562332
"PM",NA,"t0","C",2.82409610739036
"PM",NA,"t0","C",4.12748576740972
"PM",NA,"t0","C",1.84606042118493
"PM",NA,"t0","C",4.49731112855542
"PM",NA,"t0","C",3.90618620473134
"PM",NA,"t0","C",2.2816368210209
"PM",NA,"t0","C",3.71232549684812
"PM",NA,"t0","C",4.18365876012621
"PM",NA,"t0","C",1.93620155302645
"PM",NA,"t0","C",3.39491063933813
"PM",NA,"t0","C",3.62647554107764
"PM",NA,"t0","C",1.12504591530064
"PM",NA,"t0","C",1.79537696171744
"PM",NA,"t0","C",2.78335196334
"PM",NA,"t0","C",3.46365757097328
"PM",NA,"t0","C",2.1400720679255
"PM",NA,"t0","C",2.36508125098563
"PM",NA,"t0","C",3.908759148084
"PM",NA,"t0","C",3.72429144572796
"PM",NA,"t0","C",4.18298908993853
"PM",NA,"t0","C",3.51262279772238
"PM",NA,"t0","C",3.50942424143123
"PM",NA,"t0","C",4.39584728367222
"PM",NA,"t0","C",4.38199568452707
"PM",NA,"t0","C",3.63633555344623
"PM",NA,"t0","C",3.73024798581837
"PM",NA,"t0","C",0.880660354047014
"PM",NA,"t0","C",3.62837000279279
"PM",NA,"t0","C",1.93206017160265
"PM",NA,"t0","C",3.87546067914665
"PM",NA,"t0","C",2.07692921838725
"PM",NA,"t0","C",2.76104137235049
"PM",NA,"t0","C",3.86035785412452
"PM",NA,"t0","C",3.3591978331452
"PM",NA,"t0","C",1.92454400489093
"PM",NA,"t0","C",3.53132069427837
"PM",NA,"t0","C",4.03317681979488
"PM",NA,"t0","C",4.91477999897454
"PM",NA,"t0","C",3.51285189541817
"PM",NA,"t0","C",3.95327459266497
"PM",NA,"t0","C",2.27319545207621
"PM",NA,"t0","C",3.33283397523026
"PM",NA,"t0","C",2.12014937984205
"PM",NA,"t0","C",4.28334269214216
"PM",NA,"t0","C",4.30278075048452
"PM",NA,"t0","C",3.95501044828304
"PM",NA,"t0","C",3.02770227879428
"PM",NA,"t0","C",3.61586655547283
"PM",NA,"t0","C",2.46319674493044
"PM",NA,"t0","C",3.16994551352719
"PM",NA,"t0","C",2.25805738125473
"PM",NA,"t0","C",3.94166991322848
"PM",NA,"t0","C",2.94586153270004
"PM",NA,"t0","C",2.00080710323779
"PM",NA,"t0","C",1.876874061268
"PM",NA,"t0","C",1.87716483911265
"PM",NA,"t0","C",2.79841073111294
"PM",NA,"t0","C",3.81883830248842
"PM",NA,"t0","C",2.26036598111225
"PM",NA,"t0","C",2.38113571259025
"PM",NA,"t0","C",4.60509278297238
"PM",NA,"t0","C",1.88953611468503
"PM",NA,"t0","C",1.88225785711894
"PM",NA,"t0","C",1.73001362682004
"PM",NA,"t0","C",1.76825531911644
"PM",NA,"t0","C",2.76072416015632
"PM",NA,"t0","C",2.20949748119817
"PM",NA,"t0","C",2.81225351880825
"PM",NA,"t0","C",2.08582878272351
"PM",NA,"t0","C",2.18960122746423
"PM",NA,"t0","C",2.45779532617981
"PM",NA,"t0","C",1.77377128671495
"PM",NA,"t0","C",4.14970824390085
"PM",NA,"t0","C",1.98627702245513
"PM",NA,"t0","C",2.12918992737572
"PM",NA,"t0","C",1.81413653842229
"PM",NA,"t0","C",1.98500817367847
