"Time","Condition","Ploidy","Replicate","Area","Radius","Volume"
"24h","PA","4N","Rep1",1629.695,22.7760406999174,49490.6661979358
"24h","PA","4N","Rep1",2689.676,29.2600488965974,104933.40170134
"24h","PA","4N","Rep1",665.363,14.5530622482317,12910.7588755602
"24h","PA","4N","Rep1",2245.404,26.7345149886178,80039.715858003
"24h","PA","4N","Rep1",1859.148,24.3266353669969,60302.4206523753
"24h","PA","4N","Rep1",1738.933,23.526996521257,54549.1608555986
"24h","PA","4N","Rep1",2647.862,29.0317180313254,102495.977293148
"24h","PA","4N","Rep1",972.695,17.595977800098,22820.6928350218
"24h","PA","4N","Rep1",1952.184,24.9278853264736,64885.091850902
"24h","PA","4N","Rep1",1777.089,23.7837128583505,56354.3659996443
"24h","PA","4N","Rep1",734.878,15.2944085383833,14986.03247716
"24h","PA","4N","Rep1",1369.926,20.8820733917927,38142.5270311
"24h","PA","4N","Rep1",1912.984,24.6763392607456,62940.5895791708
"24h","PA","4N","Rep1",1728.48,23.4561776952461,54058.0453635719
"24h","PA","4N","Rep1",1827.265,24.1171415009662,58757.8780863506
"24h","PA","4N","Rep1",1785.451,23.8396037004967,56752.5923555407
"24h","PA","4N","Rep1",999.351,17.8354507391223,23765.1673754568
"24h","PA","4N","Rep1",1518.365,21.9843260150374,44506.9748930964
"24h","PA","4N","Rep1",2863.203,30.1891672798553,115250.285764245
"24h","PA","4N","Rep1",4374.774,37.3166693854075,217669.326658502
"24h","PA","4N","Rep1",1395.537,21.0763664713648,39217.1323151319
"24h","PA","4N","Rep1",1780.747,23.8081787395031,56528.4571544452
"24h","PA","4N","Rep1",1298.32,20.3289963212683,35191.3900051054
"24h","PA","4N","Rep1",2037.38,25.4660204176689,69178.6142380671
"24h","PA","4N","Rep1",2303.42,27.0776911503449,83161.7271327033
"24h","PA","4N","Rep1",1700.256,23.2638838942105,52739.4108992464
"24h","PA","4N","Rep1",1295.707,20.3085289397716,35085.2041426195
"24h","PA","4N","Rep1",1181.764,19.3950293718803,30560.4633208411
"24h","PA","4N","Rep1",980.012,17.662035788061,23078.6760223057
"24h","PA","4N","Rep1",835.232,16.3052937065562,18158.2707641524
"24h","PA","4N","Rep1",475.11,12.2976505896362,7790.31569552277
"24h","PA","4N","Rep1",1916.642,24.6999209892476,63121.207952898
"24h","PA","4N","Rep1",1159.289,19.2097149808143,29692.8150271909
"24h","PA","4N","Rep1",2004.451,25.2593857738264,67508.2680983096
"24h","PA","4N","Rep1",1926.05,24.7604676103722,63586.5315212765
"24h","PA","4N","Rep1",1434.215,21.3664412903292,40858.7607936127
"24h","PA","4N","Rep1",1522.547,22.0145806746227,44690.9783498731
"24h","PA","4N","Rep1",1738.933,23.526996521257,54549.1608555986
"24h","PA","4N","Rep1",2509.876,28.2651436206404,94589.3408133312
"24h","PA","4N","Rep1",547.761,13.2044591546159,9643.8503346554
"24h","PA","4N","Rep1",1442.055,21.4247605102313,41194.2440234421
"24h","PA","4N","Rep1",870.251,16.6436022771914,19312.1487004374
"24h","PA","4N","Rep1",1362.609,20.8262314330512,37837.3471823446
"24h","PA","4N","Rep1",565.532,13.4169455001238,10116.9493634347
"24h","PA","4N","Rep1",859.275,16.5383109007715,18947.9427990139
"24h","PA","4N","Rep1",730.174,15.2453797208978,14842.3731897691
"24h","PA","4N","Rep1",1465.053,21.5949265727675,42183.6159469504
"24h","PA","4N","Rep1",1552.339,22.228919236181,46009.0910108987
"24h","PA","4N","Rep1",999.351,17.8354507391223,23765.1673754568
"24h","PA","4N","Rep1",1410.695,21.1905206375408,39857.8153477008
"24h","PA","4N","Rep1",485.041,12.4255118809839,8035.84361101908
"24h","PA","4N","Rep1",1208.42,19.6125478370919,31600.260076398
"24h","PA","4N","Rep1",1630.74,22.7833418048221,49538.2757530608
"24h","PA","4N","Rep1",965.377,17.529661804908,22563.6430989822
"24h","PA","4N","Rep1",1533,22.0900216278697,45152.0042073657
"24h","PA","4N","Rep1",3360.265,32.704824868777,146529.171116908
"24h","PA","4N","Rep1",778.783,15.7446603041117,16348.8983808227
"24h","PA","4N","Rep1",1645.898,22.8889843603889,50230.5781077272
"24h","PA","4N","Rep1",1719.595,23.3958134872933,53641.7651915762
"24h","PA","4N","Rep1",1917.688,24.7066600133652,63172.8872369471
"24h","PA","4N","Rep1",2557.962,28.5346209556472,97320.6347852657
"24h","PA","4N","Rep1",670.067,14.6044154455259,13047.9157924496
"24h","PA","4N","Rep1",1001.964,17.858752666417,23858.4363422051
"24h","PA","4N","Rep1",2498.9,28.2032724091492,93969.5432309638
"24h","PA","4N","Rep1",2416.318,27.7333356732263,89350.0775830117
"24h","PA","4N","Rep1",646.024,14.3400078769852,12351.985664962
"24h","PA","4N","Rep1",1121.134,18.890951165486,28239.0501919547
"24h","PA","4N","Rep1",478.769,12.3449141713633,7880.48295054593
"24h","PA","4N","Rep1",778.26,15.7393726692457,16332.4322314228
"24h","PA","4N","Rep1",3597.559,33.8398965103245,162321.365666382
"24h","PA","4N","Rep1",1582.132,22.4412178111557,47339.9584239992
"24h","PA","4N","Rep1",1696.074,23.2352560110554,52544.9514715931
"24h","PA","4N","Rep1",971.127,17.5817895801311,22765.5340927786
"24h","PA","4N","Rep1",2015.95,25.3317353344024,68090.0157965181
"24h","PA","4N","Rep1",1326.022,20.5447295406195,36323.6844732151
"24h","PA","4N","Rep1",1155.108,19.1750435725707,29532.3283080334
"24h","PA","4N","Rep1",1529.342,22.0636506035627,44990.4900551383
"24h","PA","4N","Rep1",1865.943,24.3710505304027,60633.3215198016
"24h","PA","4N","Rep1",1711.754,23.3424124913139,53275.2906022088
"24h","PA","4N","Rep1",884.886,16.7829664227046,19801.3493678952
"24h","PA","4N","Rep1",701.95,14.9478300969309,13990.1724487208
"24h","PA","4N","Rep1",1926.573,24.7638291133412,63612.4327285027
"24h","PA","4N","Rep1",1454.077,21.5138812019698,41710.4531153554
"24h","PA","4N","Rep1",2825.048,29.9873424521705,112954.242426426
"24h","PA","4N","Rep1",1845.036,24.2341329361089,59617.1302612087
"24h","PA","4N","Rep1",1086.637,18.5980455906823,26945.7659553629
"24h","PA","4N","Rep1",3143.356,31.6316501402493,132572.716344338
"24h","PA","4N","Rep1",1430.556,21.3391686234384,40702.5009456954
"24h","PA","4N","Rep1",1288.912,20.2552075284585,34809.5733945607
"24h","PA","4N","Rep1",1229.85,19.7856870874664,32444.5696860274
"24h","PA","4N","Rep1",943.425,17.3292095714993,21798.412719989
"24h","PA","4N","Rep1",707.699,15.0089169543436,14162.3940262293
"24h","PA","4N","Rep1",2024.836,25.3875031600361,68540.7071314064
"24h","PA","4N","Rep1",1909.325,24.6527285191288,62760.0945063808
"24h","PA","4N","Rep1",1284.731,20.2223287083063,34640.3367783347
"24h","PA","4N","Rep1",975.308,17.6195964333506,22912.711144291
"24h","PA","4N","Rep1",1252.847,19.969816873865,33358.8335479615
"24h","PA","4N","Rep1",1040.642,18.2001823226602,25253.165510157
"24h","PA","4N","Rep1",1569.587,22.3520705825111,46778.0258791891
"24h","PA","4N","Rep1",1599.38,22.5632104489727,48116.1967038373
"24h","PA","4N","Rep1",2489.492,28.1501317079593,93439.3702478815
"24h","PA","4N","Rep1",1869.602,24.3949338967948,60811.7562710871
"24h","PA","4N","Rep1",1279.504,20.1811489418146,34429.1477275301
"24h","PA","4N","Rep1",3375.946,32.7810461550974,147556.055524155
"24h","PA","4N","Rep1",1996.089,25.2066432196498,67086.2710102233
"24h","PA","4N","Rep1",2416.318,27.7333356732263,89350.0775830117
"24h","PA","4N","Rep1",1064.162,18.4047082318931,26114.1214952905
"24h","PA","4N","Rep1",432.251,11.7298664362741,6760.32866259455
"24h","PA","4N","Rep1",3081.158,31.3171367192832,128657.395119618
"24h","PA","4N","Rep1",1120.088,18.8821366321672,28199.5395414012
"24h","PA","4N","Rep1",1405.991,21.1551609586274,39658.6212151754
"24h","PA","4N","Rep1",1547.112,22.191463327901,45776.9056162075
"24h","PA","4N","Rep1",3581.356,33.7636049725683,161225.98566685
"24h","PA","4N","Rep1",1481.778,21.7178402823496,42908.0239171991
"24h","PA","4N","Rep1",2868.43,30.2167110524321,115566.02731217
"24h","PA","4N","Rep1",1323.408,20.5244695389362,36216.3295781125
"24h","PA","4N","Rep1",853.525,16.4828834129536,18758.0707533883
"24h","PA","4N","Rep1",757.876,15.5318840873033,15694.9895793988
"24h","PA","4N","Rep1",2949.444,30.640450126352,120496.389043291
"24h","PA","4N","Rep1",1847.127,24.2478614549202,59718.5061141899
"24h","PA","4N","Rep1",360.122,10.7065584027865,5140.88963350439
"24h","PA","4N","Rep1",1389.265,21.0289510919856,38953.0476517432
"24h","PA","4N","Rep1",3891.301,35.1943117338139,182602.213925469
"24h","PA","4N","Rep1",394.618,11.2076228820422,5896.97296862095
"24h","PA","4N","Rep1",3984.337,35.6125519583737,189189.877909561
"24h","PA","4N","Rep1",1054.754,18.3231718240019,25768.5850320711
"24h","PA","4N","Rep1",1077.229,18.5173605134176,26596.5836646778
"24h","PA","4N","Rep1",1343.27,20.6779138409584,37034.6951001923
"24h","PA","4N","Rep1",1531.432,22.0787215576042,45082.7476165398
"24h","PA","4N","Rep1",844.64,16.3968674528483,18465.9335004984
"24h","PA","4N","Rep1",774.602,15.7023397765345,16217.4183941109
"24h","PA","4N","Rep1",1062.594,18.3911439339585,26056.4255964809
"24h","PA","4N","Rep1",1334.907,20.6134445262296,36689.3751895675
"24h","PA","4N","Rep1",1139.427,19.044444824797,28933.0061778453
"24h","PA","4N","Rep1",1021.303,18.0302756964269,24552.4995461172
"24h","PA","4N","Rep1",883.318,16.7680902921022,19748.7413075189
"24h","PA","4N","Rep1",3885.029,35.1659371951143,182160.914420264
"24h","PA","4N","Rep1",300.014,9.77227824990385,3909.0937158222
"24h","PA","4N","Rep1",2484.788,28.1235237029581,93174.6589531013
"24h","PA","4N","Rep1",929.835,17.2039435310543,21329.1051109305
"24h","PA","4N","Rep1",1447.282,21.4635544282826,41418.4213067649
"24h","PA","4N","Rep1",1140.473,19.0531842699767,28972.8562985775
"24h","PA","4N","Rep1",672.68,14.6328635009732,13124.3128264462
"24h","PA","4N","Rep1",1305.115,20.3821246955944,35468.0222294542
"24h","PA","4N","Rep1",1672.554,23.0735882206527,51455.7630304075
"24h","PA","4N","Rep1",310.991,9.94944771402831,4125.58492537784
"24h","PA","4N","Rep1",1136.291,19.0182191301306,28813.6416447936
"24h","PA","4N","Rep1",817.983,16.136048947319,17598.6849680998
"24h","PA","4N","Rep1",1863.852,24.3573914445581,60531.4303449633
"24h","PA","4N","Rep1",920.427,17.1166881612796,21006.2159122961
"24h","PA","4N","Rep1",1210.511,19.6295088739944,31682.3152220905
"24h","PA","4N","Rep1",3203.464,31.932651960554,136393.467973552
"24h","PA","4N","Rep1",1450.941,21.4906692443347,41575.5908320591
"24h","PA","4N","Rep1",1957.933,24.9645634927889,65171.9235908355
"24h","PA","4N","Rep1",1450.941,21.4906692443347,41575.5908320591
"24h","PA","4N","Rep1",1886.85,24.50720320122,61655.2218136291
"24h","PA","4N","Rep1",3381.695,32.80894619701,147933.13241293
"24h","PA","4N","Rep1",1926.573,24.7638291133412,63612.4327285027
"24h","PA","4N","Rep1",1957.411,24.9612353986116,65145.8623237756
"24h","PA","4N","Rep1",1696.597,23.2388381372598,52569.2574228808
"24h","PA","4N","Rep1",848.298,16.432335191017,18586.0227704925
"24h","PA","4N","Rep1",1089.773,18.6248629416747,27062.4970167169
"24h","PA","4N","Rep1",865.024,16.5935436536699,19138.4180072962
"24h","PA","4N","Rep1",1800.086,23.9371086345247,57451.805511316
"24h","PA","4N","Rep1",604.733,13.8741663678068,11186.8883334706
"24h","PA","4N","Rep1",1201.103,19.5530805558871,31313.6849532235
"24h","PA","4N","Rep1",1904.098,24.618960531728,62502.5513473897
"24h","PA","4N","Rep1",1646.943,22.8962494500997,50278.4236774607
"24h","PA","4N","Rep1",1019.213,18.0118176214129,24477.1715644975
"24h","PA","4N","Rep1",192.344,7.82464035902833,2006.69683362259
"24h","PA","4N","Rep1",1516.275,21.9691903053646,44415.1120403557
"24h","PA","4N","Rep1",742.718,15.3757758193417,15226.4872866531
"24h","PA","4N","Rep1",694.633,14.8697192700301,13771.9969409318
"24h","PA","4N","Rep1",2021.177,25.3645544180712,68355.0053400719
"24h","PA","4N","Rep1",1030.711,18.1131306266581,24892.5373084446
"24h","PA","4N","Rep1",2487.401,28.1383071488575,93321.6711205005
"24h","PA","4N","Rep1",3241.096,32.1196652982365,138803.891625938
"24h","PA","4N","Rep1",617.8,14.0232609504475,11551.4274869153
"24h","PA","4N","Rep1",747.945,15.4297857347967,15387.5081218833
"24h","PA","4N","Rep1",2071.876,25.680705086639,70942.9820427804
"24h","PA","4N","Rep1",1678.826,23.116810181822,51745.4692937433
"24h","PA","4N","Rep1",2057.241,25.5898446373288,70192.6367620574
"24h","PA","4N","Rep1",2056.196,25.5833444790075,70139.1607791432
"24h","PA","4N","Rep1",1098.659,18.700642268243,27394.1719117141
"24h","PA","4N","Rep1",1207.898,19.6083113730282,31579.7867878107
"24h","PA","4N","Rep1",1698.688,23.2531542794041,52666.4721820966
"24h","PA","4N","Rep1",929.313,17.1991137928417,21311.1467148894
"24h","PA","4N","Rep1",2726.263,29.4583853127947,107081.741224021
"24h","PA","4N","Rep1",676.862,14.6782787200044,13246.8921213061
"24h","PA","4N","Rep1",1990.862,25.1736182665034,66822.9333457167
"24h","PA","4N","Rep1",1095.523,18.673933743101,27276.9652213909
"24h","PA","4N","Rep1",1164.516,19.2529726385097,29893.8595801424
"24h","PA","4N","Rep1",379.983,10.9978336722181,5571.98644302729
"24h","PA","4N","Rep1",592.711,13.7355659129823,10854.9613437995
"24h","PA","4N","Rep1",525.809,12.9371636359912,9069.96943236919
"24h","PA","4N","Rep1",1015.554,17.9794571150937,24345.4794547492
"24h","PA","4N","Rep1",2073.967,25.693660691286,71050.4058438993
"24h","PA","4N","Rep1",1283.162,20.2099765011087,34576.8984894875
"24h","PA","4N","Rep1",1195.876,19.5104882934776,31109.4995979344
"24h","PA","4N","Rep1",1819.425,24.0653477986491,58380.1272247428
"24h","PA","4N","Rep1",1845.036,24.2341329361089,59617.1302612087
"24h","PA","4N","Rep1",1104.408,18.7495062543115,27609.4729377489
"24h","PA","4N","Rep1",452.112,11.9963210719923,7231.5742833341
"24h","PA","4N","Rep1",1159.289,19.2097149808143,29692.8150271909
"24h","PA","4N","Rep1",2889.337,30.3266307330144,116831.808349648
"24h","PA","4N","Rep1",569.714,13.4664619888563,10229.3759006924
"24h","PA","4N","Rep1",3166.876,31.7497706939464,134063.449088216
"24h","PA","4N","Rep1",2268.924,26.8741686420189,81300.5949492321
"24h","PA","4N","Rep1",1156.676,19.1880537291181,29592.4816469085
"24h","PA","4N","Rep1",2318.055,27.1635753025585,83955.5487306297
"24h","PA","4N","Rep1",1301.456,20.3535331388241,35318.970432962
"24h","PA","4N","Rep1",1007.191,17.9052744345162,24045.3750172997
"24h","PA","4N","Rep1",927.222,17.1797534699165,21239.2604958438
"24h","PA","4N","Rep1",1655.306,22.9543081895174,50661.8720959431
"24h","PA","4N","Rep1",1653.215,22.9398055459791,50565.9075009279
"24h","PA","4N","Rep1",1321.318,20.5082564396049,36130.5711763544
"24h","PA","4N","Rep1",2146.096,26.1366327880905,74788.9641066532
"24h","PA","4N","Rep1",2781.144,29.7534137554119,110331.370860508
"24h","PA","4N","Rep1",1755.136,23.6363520958094,55313.3499627074
"24h","PA","4N","Rep1",2256.38,26.7997772563016,80627.3085407651
"24h","PA","4N","Rep1",1584.222,22.456035369358,47433.7936865534
"24h","PA","4N","Rep1",1165.561,19.2616092071837,29934.1073188457
"24h","PA","4N","Rep1",2545.941,28.4674935661826,96635.4120498406
"24h","PA","4N","Rep1",2207.771,26.5095329217599,78035.9706776091
"24h","PA","4N","Rep1",1105.454,18.75838311053,27648.7061907571
"24h","PA","4N","Rep1",1824.129,24.0964373793005,58606.6802936881
"24h","PA","4N","Rep1",2193.136,26.4215228657542,77261.3239622784
"24h","PA","4N","Rep1",1082.979,18.5667154399866,26809.8172273083
"24h","PA","4N","Rep1",3051.366,31.1653648168137,126795.912772829
"24h","PA","4N","Rep1",2701.175,29.3225289975558,105607.043019964
"24h","PA","4N","Rep1",1577.427,22.4078247233693,47128.9436398802
"24h","PA","4N","Rep1",2426.771,27.7932581897863,89930.4972939812
"24h","PA","4N","Rep1",2060.377,25.6093414278013,70353.1974173186
"24h","PA","4N","Rep1",2624.342,28.9024912996673,101133.362429802
"24h","PA","4N","Rep1",1944.344,24.8777795902716,64494.6153062228
"24h","PA","4N","Rep1",1856.535,24.3095340256909,60175.3343365147
"24h","PA","4N","Rep1",1480.21,21.7063464596903,42839.9347907975
"24h","PA","4N","Rep1",1016.077,17.984086138138,24364.2883879745
"24h","PA","4N","Rep1",1468.711,21.6218692819766,42341.7030066681
"24h","PA","4N","Rep1",1691.893,23.2065996704634,52350.7780483458
"24h","PA","4N","Rep1",1324.976,20.5366248384747,36280.7133759771
"24h","PA","4N","Rep1",2922.265,30.498948171189,118834.678369973
"24h","PA","4N","Rep1",1980.931,25.1107530979846,66323.5589935249
"24h","PA","4N","Rep1",1731.616,23.4774464513079,54205.2292189707
"24h","PA","4N","Rep1",979.489,17.6573223368742,23060.2039978967
"24h","PA","4N","Rep1",1218.874,19.6971988925426,32011.204803932
"24h","PA","4N","Rep1",1303.024,20.3657904618197,35382.8183342962
"24h","PA","4N","Rep1",2319.101,27.1697032622499,84012.3813402495
"24h","PA","4N","Rep1",1556.521,22.2588414422827,46195.138854111
"24h","PA","4N","Rep1",2673.473,29.1717823649059,103986.63001927
"24h","PA","4N","Rep1",3040.912,31.1119326403058,126144.865745463
"24h","PA","4N","Rep1",1235.599,19.8318777996136,32672.3311697663
"24h","PA","4N","Rep1",1143.086,19.0749986778056,29072.4852514908
"24h","PA","4N","Rep1",1480.733,21.710180853659,42862.6416346414
"24h","PA","4N","Rep1",1287.867,20.2469947940394,34767.2485925536
"24h","PA","4N","Rep1",399.322,11.2742246017491,6002.72788855952
"24h","PA","4N","Rep1",3386.922,32.834292383625,148276.249638043
"24h","PA","4N","Rep1",3677.005,34.2115045422915,167727.831012705
"24h","PA","4N","Rep1",1649.556,22.9144055697238,50398.1269252951
"24h","PA","4N","Rep1",269.699,9.26541191711854,3331.82977151327
"24h","PA","4N","Rep1",1319.227,20.4920227459513,36044.8395880974
"24h","PA","4N","Rep1",1021.826,18.0348916758498,24571.3616287559
"24h","PA","4N","Rep1",1921.869,24.7335784440941,63379.5968943635
"24h","PA","4N","Rep1",3545.292,33.5931762863874,158796.825523626
"24h","PA","4N","Rep1",2521.375,28.3298180240653,95240.1265605702
"24h","PA","4N","Rep1",2168.571,26.2731343427363,75966.8762863493
"24h","PA","4N","Rep1",1285.253,20.2264365657269,34661.4510338803
"24h","PA","4N","Rep1",489.745,12.4856187355325,8153.0257968445
"24h","PA","4N","Rep1",1480.21,21.7063464596903,42839.9347907975
"24h","PA","4N","Rep1",583.826,13.6322260695434,10611.7973563696
"24h","PA","4N","Rep1",1635.444,22.8161783281066,49752.7759328427
"24h","PA","4N","Rep1",758.399,15.5372423348515,15711.2387326787
"24h","PA","4N","Rep1",3384.831,32.8241552878572,148138.957822871
"24h","PA","4N","Rep1",787.668,15.8342196344062,16629.4774813246
"24h","PA","4N","Rep1",1769.248,23.7311847473087,55981.801535742
"24h","PA","4N","Rep1",215.341,8.27920100013906,2377.13523009459
"24h","PA","4N","Rep1",1822.038,24.0826225399673,58505.9378766359
"24h","PA","4N","Rep1",2120.485,25.9802105265611,73454.1956245532
"24h","PA","4N","Rep1",996.215,17.8074446023169,23653.3912326628
"24h","PA","4N","Rep1",935.585,17.2570552199749,21527.2560106402
"24h","PA","4N","Rep1",2852.227,30.131247098989,114588.208692544
"24h","PA","4N","Rep1",1812.63,24.0203673784005,58053.3846948133
"24h","PA","4N","Rep1",1991.907,25.1802241939721,66875.5531113897
"24h","PA","4N","Rep1",2859.545,30.1698764247954,115029.492374856
"24h","PA","4N","Rep1",1722.208,23.4135822219671,53764.0781484394
"24h","PA","4N","Rep1",837.322,16.3256813186827,18226.4695108293
"24h","PA","4N","Rep1",3186.215,31.8465654978223,135293.339583525
"24h","PA","4N","Rep1",3335.7,32.5850623345003,144925.323238924
"24h","PA","4N","Rep1",2575.733,28.6335690766945,98336.5717048286
"24h","PA","4N","Rep1",1129.497,18.9612779504688,28555.6087482942
"24h","PA","4N","Rep1",1619.241,22.7028724705516,49015.2292294511
"24h","PA","4N","Rep1",2930.105,30.5398328262706,119313.22248456
"24h","PA","4N","Rep1",1764.022,23.6961102724836,55733.9464467828
"24h","PA","4N","Rep1",888.544,16.8176199121424,19924.2603562863
"24h","PA","4N","Rep1",3606.967,33.8841150871421,162958.513258031
"24h","PA","4N","Rep1",1716.459,23.3744704523791,53495.0935709602
"24h","PA","4N","Rep1",3565.676,33.6896114808152,160168.318808623
"24h","PA","4N","Rep1",1909.848,24.6561047107677,62785.8830262003
"24h","PA","4N","Rep1",1932.845,24.8041059496388,63923.3228856396
"24h","PA","4N","Rep1",2668.769,29.146107058076,103712.302649699
"24h","PA","4N","Rep1",346.01,10.4946845459239,4841.68773298016
"24h","PA","4N","Rep1",1912.461,24.6729658379559,62914.7798925639
"24h","PA","4N","Rep1",2493.151,28.1708113310392,93645.4485877221
"24h","PA","4N","Rep1",787.668,15.8342196344062,16629.4774813246
"24h","PA","4N","Rep1",2114.735,25.9449620766514,73155.6258362232
"24h","PA","4N","Rep1",1746.251,23.5764492037781,54893.8639980624
"24h","PA","4N","Rep1",1830.401,24.1378278637639,58909.2056795484
"24h","PA","4N","Rep1",3849.487,35.0047106663658,179666.904865249
"24h","PA","4N","Rep1",410.821,11.4354005505671,6263.87025277939
"24h","PA","4N","Rep1",1693.461,23.2173507999231,52423.5708039847
"24h","PA","4N","Rep1",626.685,14.1237399800155,11801.5146525014
"24h","PA","4N","Rep1",652.819,14.4152260332128,12547.3779250346
"24h","PA","4N","Rep1",1133.678,18.9963395197356,28714.309592073
"24h","PA","4N","Rep1",3605.922,33.8792063278883,162887.700587029
"24h","PA","4N","Rep1",2427.294,27.79625292867,89959.5706083243
"24h","PA","4N","Rep1",3207.122,31.9508785293539,136627.153934425
"24h","PA","4N","Rep1",1680.917,23.1312018484643,51842.1738900201
"24h","PA","4N","Rep1",1275.845,20.1522722475198,34281.5677141826
"24h","PA","4N","Rep1",1919.256,24.7167586652772,63250.3831585138
"24h","PA","4N","Rep1",1407.559,21.1669540814679,39724.9822932758
"24h","PA","4N","Rep1",1998.702,25.223136326304,67218.0440288752
"24h","PA","4N","Rep1",1555.475,22.251361086723,46148.5811818273
"24h","PA","4N","Rep1",1800.086,23.9371086345247,57451.805511316
"24h","PA","4N","Rep1",4069.533,35.9912848624661,195290.295280275
"24h","PA","4N","Rep1",1203.716,19.5743378676677,31415.9249076232
"24h","PA","4N","Rep1",160.461,7.14677008493608,1529.0371661319
"24h","PA","4N","Rep1",941.857,17.3148027557754,21744.0909055284
"24h","PA","4N","Rep1",1991.907,25.1802241939721,66875.5531113897
"24h","PA","4N","Rep1",94.604,5.48756671690936,692.194348915324
"24h","PA","4N","Rep1",807.53,16.0326162054107,17262.4247524737
"24h","PA","4N","Rep1",1006.668,17.9006250311229,24026.6485317739
"24h","PA","4N","Rep1",1426.375,21.307962453163,40524.1932588405
"24h","PA","4N","Rep1",280.153,9.44327641997456,3527.41629184684
"24h","PA","4N","Rep1",1869.602,24.3949338967948,60811.7562710871
"24h","PA","4N","Rep1",1215.738,19.6718434420699,31887.7434701003
"24h","PA","4N","Rep1",912.065,17.0387589437206,20720.607568006
"24h","PA","4N","Rep1",1442.055,21.4247605102313,41194.2440234421
"24h","PA","4N","Rep1",1132.11,18.9831979720892,28654.7576749092
"24h","PA","4N","Rep1",1721.685,23.4100268345498,53739.5894008557
"24h","PA","4N","Rep1",1239.781,19.8654108692175,32838.3452704658
"24h","PA","4N","Rep1",2593.504,28.7321764413559,99356.019372483
"24h","PA","4N","Rep1",769.375,15.649270547941,16053.5433704295
"24h","PA","4N","Rep1",1161.38,19.2270313781439,29773.186269265
"24h","PA","4N","Rep1",379.983,10.9978336722181,5571.98644302729
"24h","PA","4N","Rep1",1397.628,21.0921504263382,39305.306688083
"24h","PA","4N","Rep1",1308.773,20.4106684033233,35617.2422909634
"24h","PA","4N","Rep1",1357.382,20.7862480964682,37619.8386849069
"24h","PA","4N","Rep1",1170.265,19.300438309916,30115.5032516718
"24h","PA","4N","Rep1",1659.487,22.9832790979329,50853.9371738552
"24h","PA","4N","Rep1",1942.253,24.8643988740956,64390.604408545
"24h","PA","4N","Rep1",2638.977,28.9829685938422,101980.516681162
"24h","PA","4N","Rep1",995.692,17.8027696495268,23634.7670905021
"24h","PA","4N","Rep1",815.893,16.1154214331538,17531.2793858135
"24h","PA","4N","Rep1",544.103,13.1602949815823,9547.40797381846
"24h","PA","4N","Rep1",1925.005,24.75374966451,63534.7891639067
"24h","PA","4N","Rep1",1254.415,19.9823095731509,33421.4784842722
"24h","PA","4N","Rep1",917.814,17.0923746120277,20916.8276162181
"24h","PA","4N","Rep1",684.179,14.7574028751451,13462.2735222852
"24h","PA","4N","Rep1",1008.759,17.9192065247565,24101.5478062757
"24h","PA","4N","Rep1",211.16,8.19843372642417,2308.2416875623
"24h","PA","4N","Rep1",2438.793,27.8620157608136,90599.5853378158
"24h","PA","4N","Rep1",1234.554,19.8234896833969,32630.8913101285
"24h","PA","4N","Rep1",960.673,17.4869011917447,22398.9251047692
"24h","PA","4N","Rep1",2032.153,25.4333322657109,68912.5632850148
"24h","PA","4N","Rep1",882.795,16.7631254834419,19731.2044815401
"24h","PA","4N","Rep1",3404.693,32.9203195810847,149444.775513976
"24h","PA","4N","Rep1",839.936,16.351144686586,18311.8867512964
"24h","PA","4N","Rep1",1925.005,24.75374966451,63534.7891639067
"24h","PA","4N","Rep1",1095,18.669475765839,27257.434618125
"24h","PA","4N","Rep1",886.976,16.8027744616106,19871.5435744821
"24h","PA","4N","Rep1",1345.361,20.6940017103051,37121.2037799704
"24h","PA","4N","Rep1",1998.702,25.223136326304,67218.0440288752
"24h","PA","4N","Rep1",4675.311,38.5771656849466,240480.329434205
"24h","PA","4N","Rep1",1420.103,21.2610635740374,40257.200219575
"24h","PA","4N","Rep1",2340.53,27.2949416176285,85179.5062724107
"24h","PA","4N","Rep1",1188.559,19.4507089848345,30824.4202937412
"24h","PA","4N","Rep1",950.742,17.3962805740236,22052.4994473444
"24h","PA","4N","Rep1",2360.392,27.4105109195201,86266.0675871305
"24h","PA","4N","Rep1",1872.738,24.4153848962506,60964.8254397793
"24h","PA","4N","Rep1",885.931,16.7928733627302,19836.4361214892
"24h","PA","4N","Rep1",1361.563,20.8182363220822,37793.7870685375
"24h","PA","4N","Rep1",2809.368,29.904006559797,112015.145467845
"24h","PA","4N","Rep1",1898.871,24.5851461636432,62245.3614412045
"24h","PA","4N","Rep1",1058.936,18.3594607120122,25921.9918513804
"24h","PA","4N","Rep1",1481.778,21.7178402823496,42908.0239171991
"24h","PA","4N","Rep1",1957.933,24.9645634927889,65171.9235908355
"24h","PA","4N","Rep1",1654.26,22.9470545455925,50613.8592701225
"24h","PA","4N","Rep1",1011.895,17.9470382592768,24214.0243724946
"24h","PA","4N","Rep1",1503.208,21.8743221012804,43842.2079696287
"24h","PA","4N","Rep1",936.108,17.2618779666563,21545.3094128143
"24h","PA","4N","Rep1",2806.232,29.8873114971105,111827.639889546
"24h","PA","4N","Rep1",1321.318,20.5082564396049,36130.5711763544
"24h","PA","4N","Rep1",1849.217,24.2615756454343,59819.8908404308
"24h","PA","4N","Rep1",646.547,14.3458113044356,12366.9883485985
